Date/Time,Net,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 08/15  14:00:00,1.440113846,0.656068502,0.02006268,0,0,0.099671088,0.030072705,0.129743793,0.030072705,0.057536027,0.012394786,0.113218333,0.291273227,0
 08/15  15:00:00,1.753517367,0.76545703,0.021177908,0,0,0.159653646,0.046837254,0.206490901,0.046837254,0.057536027,0.012394786,0.129668263,0.307464298,0
 08/15  16:00:00,2.117650792,0.917573807,0.025049754,0,0,0.193219351,0.058068495,0.251287846,0.058068495,0.061132022,0.013169461,0.176405183,0.363676378,0
 08/15  17:00:00,2.353653014,1.055973898,0.030431447,0,0,0.161429407,0.050873839,0.212303246,0.050873839,0.079112033,0.017042832,0.253803796,0.441808677,0
 08/15  18:00:00,2.770261868,1.229238866,0.033039367,0,0,0.221217953,0.069715103,0.290933056,0.069715103,0.133052058,0.028662942,0.215016545,0.479670875,0
 08/15  19:00:00,2.928030111,1.293743093,0.034103124,0,0,0.218842765,0.069750538,0.288593303,0.069750538,0.258912095,0.055776533,0.143443455,0.495114667,0
 08/15  20:00:00,3.191299362,1.453743336,0.035275544,0,0,0.181814905,0.059312618,0.241127523,0.059312618,0.442308136,0.095284921,0.110983711,0.51213605,0
 08/15  21:00:00,3.301701437,1.536558194,0.03445199,0,0,0.148369268,0.048833311,0.197202579,0.048833311,0.568168173,0.122398511,0.096706534,0.500179566,0
 08/15  22:00:00,2.506297158,1.194595104,0.029813782,0,0,0.083931889,0.027631853,0.111563743,0.027631853,0.424328165,0.091411558,0.082547897,0.432841314,0
 08/15  23:00:00,1.730866083,0.87088854,0.025907622,0,0,0.009092572,0.002995329,0.012087901,0.002995329,0.294872117,0.063523275,0.07237235,0.376131048,0
 08/15  24:00:00,1.194911411,0.612807671,0.02142955,0,0,0,0,0,0,0.151032029,0.032536322,0.065988171,0.311117668,0
 08/16  01:00:00,0.99306761,0.51286358,0.01973097,0,0,0,0,0,0,0.089900015,0.019366848,0.064748776,0.286457421,0
 08/16  02:00:00,0.905514208,0.469400575,0.019502206,0,0,0,0,0,0,0.061132022,0.013169461,0.059173769,0.283136175,0
 08/16  03:00:00,0.894319398,0.464094285,0.019227688,0,0,0,0,0,0,0.061132022,0.013169461,0.057545261,0.279150681,0
 08/16  04:00:00,0.879625994,0.457143601,0.018501359,0,0,0,0,0,0,0.061132022,0.013169461,0.061073825,0.268605726,0
 08/16  05:00:00,0.961646778,0.497174626,0.02064603,0,0,0,0,0,0,0.064728024,0.013944135,0.06541156,0.299742403,0
 08/16  06:00:00,1.193118934,0.611346189,0.023854457,0,0,0,0,0,0,0.104284056,0.022465552,0.08484581,0.34632287,0
 08/16  07:00:00,1.494422625,0.768737796,0.025347148,0,0,0,0,0,0,0.183396041,0.039508389,0.109439254,0.367993997,0
 08/16  08:00:00,1.276618524,0.654242275,0.02142955,0,0,0,0,0,0,0.143840088,0.03098697,0.115001973,0.311117668,0
 08/16  09:00:00,1.012664706,0.523785802,0.01823828,0,0,0,0,0,0,0.071920028,0.015493483,0.118440819,0.264786294,0
 08/16  10:00:00,0.972391395,0.503340485,0.018667214,0,0,0,0,0,0,0.057536027,0.012394786,0.109439254,0.271013629,0
 08/16  11:00:00,0.989707405,0.511879987,0.018672933,0,0,0,0,0,0,0.057536027,0.012394786,0.118127012,0.27109666,0
 08/16  12:00:00,1.002983548,0.518496143,0.018358381,0,0,0,0,0,0,0.057536027,0.012394786,0.129668263,0.266529948,0
 08/16  13:00:00,1.078085033,0.539834404,0.018993204,0,0,0.01978372,0.005794096,0.025577816,0.005794096,0.057536027,0.012394786,0.11663048,0.275746404,0
 08/16  14:00:00,1.512623724,0.678903822,0.02006268,0,0,0.118501152,0.034077515,0.152578667,0.034077515,0.057536027,0.012394786,0.113218333,0.291273227,0
 08/16  15:00:00,2.098876514,0.873100228,0.021177908,0,0,0.244866258,0.069267496,0.314133754,0.069267496,0.057536027,0.012394786,0.129668263,0.307464298,0
 08/16  16:00:00,2.846949567,1.145119797,0.025049754,0,0,0.374102838,0.104730432,0.47883327,0.104730432,0.061132022,0.013169461,0.176405183,0.363676378,0
 08/16  17:00:00,3.656740612,1.462199805,0.030431447,0,0,0.483244335,0.135284451,0.618528785,0.135284451,0.079112033,0.017042832,0.253803796,0.441808677,0
 08/16  18:00:00,3.991037207,1.609737698,0.033039367,0,0,0.522433934,0.148996618,0.671430552,0.148996618,0.133052058,0.028662942,0.215016545,0.479670875,0
 08/16  19:00:00,4.071546914,1.649073612,0.034103124,0,0,0.496645365,0.147277566,0.643922931,0.147277566,0.258912095,0.055776533,0.143443455,0.495114667,0
 08/16  20:00:00,4.270888273,1.788498253,0.035275544,0,0,0.441242347,0.134638988,0.575881335,0.134638988,0.442308136,0.095284921,0.110983711,0.51213605,0
 08/16  21:00:00,4.304354656,1.846902951,0.03445199,0,0,0.387091697,0.120454512,0.50754621,0.120454512,0.568168173,0.122398511,0.096706534,0.500179566,0
 08/16  22:00:00,3.421160967,1.477315095,0.029813782,0,0,0.299944575,0.094338002,0.394282577,0.094338002,0.424328165,0.091411558,0.082547897,0.432841314,0
 08/16  23:00:00,2.554131811,1.124861608,0.025907622,0,0,0.201715439,0.064344304,0.266059744,0.064344304,0.294872117,0.063523275,0.07237235,0.376131048,0
 08/16  24:00:00,1.717575022,0.773871779,0.02142955,0,0,0.122284931,0.03900988,0.161294812,0.03900988,0.151032029,0.032536322,0.065988171,0.311117668,0
 08/17  01:00:00,1.296178289,0.606025018,0.01973097,0,0,0.07099901,0.022650407,0.093649417,0.022650407,0.089900015,0.019366848,0.064748776,0.286457421,0
 08/17  02:00:00,1.057170073,0.515557103,0.019502206,0,0,0.035630982,0.011412458,0.047043439,0.011412458,0.061132022,0.013169461,0.059173769,0.283136175,0
 08/17  03:00:00,0.940223109,0.47742125,0.019227688,0,0,0.010988598,0.003533183,0.014521782,0.003533183,0.061132022,0.013169461,0.057545261,0.279150681,0
 08/17  04:00:00,0.878408415,0.455926022,0.018501359,0,0,0,0,0,0,0.061132022,0.013169461,0.061073825,0.268605726,0
 08/17  05:00:00,0.960268137,0.495795985,0.02064603,0,0,0,0,0,0,0.064728024,0.013944135,0.06541156,0.299742403,0
 08/17  06:00:00,1.199646028,0.61233631,0.023854457,0,0,0.001864687,0.000602533,0.00246722,0.000602533,0.104284056,0.022465552,0.08484581,0.34632287,0
 08/17  07:00:00,1.616269433,0.805287152,0.025347148,0,0,0.028844994,0.009202488,0.038047482,0.009202488,0.183396041,0.039508389,0.109439254,0.367993997,0
 08/17  08:00:00,1.403106518,0.692295997,0.02142955,0,0,0.029907523,0.009539742,0.039447265,0.009539742,0.143840088,0.03098697,0.115001973,0.311117668,0
 08/17  09:00:00,1.126286785,0.557974933,0.01823828,0,0,0.026863943,0.008568354,0.035432297,0.008568354,0.071920028,0.015493483,0.118440819,0.264786294,0
 08/17  10:00:00,1.22269711,0.579937143,0.018667214,0,0,0.059244912,0.018406411,0.077651323,0.018406411,0.057536027,0.012394786,0.109439254,0.271013629,0
 08/17  11:00:00,1.623133844,0.707207411,0.018672933,0,0,0.15035143,0.045798718,0.196150149,0.045798718,0.057536027,0.012394786,0.118127012,0.27109666,0
 08/17  12:00:00,2.047822432,0.84171729,0.018358381,0,0,0.249437331,0.074247692,0.323685022,0.074247692,0.057536027,0.012394786,0.129668263,0.266529948,0
 08/17  13:00:00,2.398596424,0.949086928,0.018993204,0,0,0.336418499,0.098457199,0.434875698,0.098457199,0.057536027,0.012394786,0.11663048,0.275746404,0
 08/17  14:00:00,2.776924372,1.070849704,0.02006268,0,0,0.421981257,0.122542367,0.544523624,0.122542367,0.057536027,0.012394786,0.113218333,0.291273227,0
 08/17  15:00:00,3.393819389,1.27449112,0.021177908,0,0,0.555482628,0.160040577,0.715523205,0.160040577,0.057536027,0.012394786,0.129668263,0.307464298,0
 08/17  16:00:00,3.902320492,1.471767301,0.025049754,0,0,0.625317129,0.180162045,0.805479174,0.180162045,0.061132022,0.013169461,0.176405183,0.363676378,0
 08/17  17:00:00,4.523834104,1.729568874,0.030431447,0,0,0.685620802,0.200274947,0.885895749,0.200274947,0.079112033,0.017042832,0.253803796,0.441808677,0
 08/17  18:00:00,4.522957452,1.772893446,0.033039367,0,0,0.643136871,0.191449492,0.834586364,0.191449492,0.133052058,0.028662942,0.215016545,0.479670875,0
 08/17  19:00:00,4.322733525,1.725469868,0.034103124,0,0,0.55104172,0.169276781,0.720318501,0.169276781,0.258912095,0.055776533,0.143443455,0.495114667,0
 08/17  20:00:00,4.351333527,1.81236714,0.035275544,0,0,0.456271888,0.143478083,0.599749971,0.143478083,0.442308136,0.095284921,0.110983711,0.51213605,0
 08/17  21:00:00,4.276023803,1.837464578,0.03445199,0,0,0.377668737,0.120438992,0.49810773,0.120438992,0.568168173,0.122398511,0.096706534,0.500179566,0
 08/17  22:00:00,3.308982873,1.442219364,0.029813782,0,0,0.271739853,0.087447029,0.359186882,0.087447029,0.424328165,0.091411558,0.082547897,0.432841314,0
 08/17  23:00:00,2.387871186,1.073339142,0.025907622,0,0,0.161886613,0.052650802,0.214537415,0.052650802,0.294872117,0.063523275,0.07237235,0.376131048,0
 08/17  24:00:00,1.496116906,0.705433613,0.02142955,0,0,0.069991699,0.022865385,0.092857084,0.022865385,0.151032029,0.032536322,0.065988171,0.311117668,0
 08/18  01:00:00,1.059815036,0.533086689,0.01973097,0,0,0.015610585,0.005101049,0.020711634,0.005101049,0.089900015,0.019366848,0.064748776,0.286457421,0
 08/18  02:00:00,0.904666544,0.468552911,0.019502206,0,0,0,0,0,0,0.061132022,0.013169461,0.059173769,0.283136175,0
 08/18  03:00:00,0.893406163,0.46318105,0.019227688,0,0,0,0,0,0,0.061132022,0.013169461,0.057545261,0.279150681,0
 08/18  04:00:00,0.878708622,0.456226229,0.018501359,0,0,0,0,0,0,0.061132022,0.013169461,0.061073825,0.268605726,0
 08/18  05:00:00,0.960681434,0.496209282,0.02064603,0,0,0,0,0,0,0.064728024,0.013944135,0.06541156,0.299742403,0
 08/18  06:00:00,1.192243874,0.610471129,0.023854457,0,0,0,0,0,0,0.104284056,0.022465552,0.08484581,0.34632287,0
 08/18  07:00:00,1.493530143,0.767845314,0.025347148,0,0,0,0,0,0,0.183396041,0.039508389,0.109439254,0.367993997,0
 08/18  08:00:00,1.275682009,0.65330576,0.02142955,0,0,0,0,0,0,0.143840088,0.03098697,0.115001973,0.311117668,0
 08/18  09:00:00,1.011581467,0.522702563,0.01823828,0,0,0,0,0,0,0.071920028,0.015493483,0.118440819,0.264786294,0
 08/18  10:00:00,1.295895128,0.60272739,0.018667214,0,0,0.077205871,0.023235029,0.100440899,0.023235029,0.057536027,0.012394786,0.109439254,0.271013629,0
 08/18  11:00:00,1.727772751,0.740023539,0.018672933,0,0,0.176976445,0.051989635,0.228966079,0.051989635,0.057536027,0.012394786,0.118127012,0.27109666,0
 08/18  12:00:00,2.259253734,0.907879318,0.018358381,0,0,0.302653671,0.087193223,0.389846894,0.087193223,0.057536027,0.012394786,0.129668263,0.266529948,0
 08/18  13:00:00,2.729199121,1.051953179,0.018993204,0,0,0.417279897,0.120461749,0.537741646,0.120461749,0.057536027,0.012394786,0.11663048,0.275746404,0
 08/18  14:00:00,3.247934746,1.216318818,0.02006268,0,0,0.532845557,0.157146587,0.689992144,0.157146587,0.057536027,0.012394786,0.113218333,0.291273227,0
 08/18  15:00:00,3.660656312,1.356256662,0.021177908,0,0,0.615707453,0.181581154,0.797288607,0.181581154,0.057536027,0.012394786,0.129668263,0.307464298,0
 08/18  16:00:00,4.279989151,1.58862587,0.025049754,0,0,0.715082308,0.207255289,0.922337597,0.207255289,0.061132022,0.013169461,0.176405183,0.363676378,0
 08/18  17:00:00,4.982536429,1.872081252,0.030431447,0,0,0.796965922,0.231441516,1.028407438,0.231441516,0.079112033,0.017042832,0.253803796,0.441808677,0
 08/18  18:00:00,4.915033719,1.894496731,0.033039367,0,0,0.737472984,0.218716411,0.956189395,0.218716411,0.133052058,0.028662942,0.215016545,0.479670875,0
 08/18  19:00:00,4.722243959,1.84968302,0.034103124,0,0,0.648383177,0.196148237,0.844531414,0.196148237,0.258912095,0.055776533,0.143443455,0.495114667,0
 08/18  20:00:00,4.734150823,1.931356989,0.035275544,0,0,0.549413301,0.16932629,0.718739591,0.16932629,0.442308136,0.095284921,0.110983711,0.51213605,0
 08/18  21:00:00,4.523657535,1.913981551,0.03445199,0,0,0.436102296,0.138522206,0.574624502,0.138522206,0.568168173,0.122398511,0.096706534,0.500179566,0
 08/18  22:00:00,3.572788836,1.523841753,0.029813782,0,0,0.334422714,0.106386313,0.440809027,0.106386313,0.424328165,0.091411558,0.082547897,0.432841314,0
 08/18  23:00:00,2.625359902,1.146644834,0.025907622,0,0,0.217619879,0.070222966,0.287842845,0.070222966,0.294872117,0.063523275,0.07237235,0.376131048,0
 08/18  24:00:00,1.647619364,0.752102467,0.02142955,0,0,0.105163742,0.034361891,0.139525633,0.034361891,0.151032029,0.032536322,0.065988171,0.311117668,0
 08/19  01:00:00,1.417586928,0.673957313,0.01973097,0,0,0.080726195,0.026405908,0.107132103,0.026405908,0.089900015,0.019366848,0.087504247,0.286457421,0
 08/19  02:00:00,1.065842493,0.54009892,0.019502206,0,0,0.024933578,0.00820279,0.033136368,0.00820279,0.061132022,0.013169461,0.074328183,0.283136175,0
 08/19  03:00:00,0.935117745,0.496845011,0.019227688,0,0,0,0,0,0,0.061132022,0.013169461,0.065592882,0.279150681,0
 08/19  04:00:00,0.961075882,0.523395325,0.018501359,0,0,0,0,0,0,0.061132022,0.013169461,0.076271989,0.268605726,0
 08/19  05:00:00,1.178071399,0.689453755,0.02064603,0,0,0,0,0,0,0.064728024,0.013944135,0.089557052,0.299742403,0
 08/19  06:00:00,1.703045755,1.059661565,0.023854457,0,0,0,0,0,0,0.104284056,0.022465552,0.146457255,0.34632287,0
 08/19  07:00:00,2.180603071,1.333897582,0.025347148,0,0,0,0,0,0,0.183396041,0.039508389,0.230459914,0.367993997,0
 08/19  08:00:00,2.079141246,1.269426871,0.02142955,0,0,0,0,0,0,0.143840088,0.03098697,0.302340099,0.311117668,0
 08/19  09:00:00,1.96208608,1.176408309,0.01823828,0,0,0.013289602,0.004258302,0.017547904,0.004258302,0.071920028,0.015493483,0.375885576,0.264786294,0
 08/19  10:00:00,2.029589287,1.16086585,0.018667214,0,0,0.037763752,0.011966268,0.049730021,0.011966268,0.057536027,0.012394786,0.397685472,0.271013629,0
 08/19  11:00:00,2.576421681,1.300970899,0.018672933,0,0,0.172717217,0.052252697,0.224969914,0.052252697,0.057536027,0.012394786,0.413557851,0.27109666,0
 08/19  12:00:00,2.858425981,1.353722265,0.018358381,0,0,0.258200692,0.078381861,0.336582553,0.078381861,0.057536027,0.012394786,0.398337607,0.266529948,0
 08/19  13:00:00,3.238852302,1.445946301,0.018993204,0,0,0.367789755,0.109874289,0.477664044,0.109874289,0.057536027,0.012394786,0.363033203,0.275746404,0
 08/19  14:00:00,3.668828075,1.558164043,0.02006268,0,0,0.482704612,0.14341039,0.626115002,0.14341039,0.057536027,0.012394786,0.333756918,0.291273227,0
 08/19  15:00:00,4.33982915,1.776315508,0.021177908,0,0,0.633124941,0.186695675,0.819820616,0.186695675,0.057536027,0.012394786,0.338603716,0.307464298,0
 08/19  16:00:00,4.790095511,1.972820463,0.025049754,0,0,0.679974296,0.204973597,0.884947893,0.204973597,0.061132022,0.013169461,0.37937805,0.363676378,0
 08/19  17:00:00,5.217406868,2.212297158,0.030431447,0,0,0.678072031,0.208298733,0.886370763,0.208298733,0.079112033,0.017042832,0.455674461,0.441808677,0
 08/19  18:00:00,5.443286495,2.370008963,0.033039367,0,0,0.677460366,0.208822419,0.886282785,0.208822419,0.133052058,0.028662942,0.417464301,0.479670875,0
 08/19  19:00:00,5.085429922,2.284940465,0.034103124,0,0,0.541638322,0.174592671,0.716230993,0.174592671,0.258912095,0.055776533,0.349528381,0.495114667,0
 08/19  20:00:00,5.022336053,2.320637544,0.035275544,0,0,0.436013139,0.142560294,0.578573433,0.142560294,0.442308136,0.095284921,0.316986698,0.51213605,0
 08/19  21:00:00,4.833089509,2.280132717,0.03445199,0,0,0.342995146,0.112979883,0.455975029,0.112979883,0.568168173,0.122398511,0.302828611,0.500179566,0
 08/19  22:00:00,3.673735027,1.764716703,0.029813782,0,0,0.229416236,0.075627935,0.305044171,0.075627935,0.424328165,0.091411558,0.244907228,0.432841314,0
 08/19  23:00:00,2.509546831,1.244325061,0.025907622,0,0,0.11445589,0.037764931,0.152220822,0.037764931,0.294872117,0.063523275,0.162581134,0.376131048,0
 08/19  24:00:00,1.415608786,0.740977146,0.02142955,0,0,0.018039228,0.005961011,0.024000239,0.005961011,0.151032029,0.032536322,0.104554582,0.311117668,0
 08/20  01:00:00,1.070263218,0.567303717,0.01973097,0,0,0,0,0,0,0.089900015,0.019366848,0.087504247,0.286457421,0
 08/20  02:00:00,0.958802741,0.507534694,0.019502206,0,0,0,0,0,0,0.061132022,0.013169461,0.074328183,0.283136175,0
 08/20  03:00:00,0.93581241,0.497539676,0.019227688,0,0,0,0,0,0,0.061132022,0.013169461,0.065592882,0.279150681,0
 08/20  04:00:00,0.962018078,0.524337521,0.018501359,0,0,0,0,0,0,0.061132022,0.013169461,0.076271989,0.268605726,0
 08/20  05:00:00,1.179452945,0.690835301,0.02064603,0,0,0,0,0,0,0.064728024,0.013944135,0.089557052,0.299742403,0
 08/20  06:00:00,1.705144458,1.061760268,0.023854457,0,0,0,0,0,0,0.104284056,0.022465552,0.146457255,0.34632287,0
 08/20  07:00:00,2.182884756,1.336179267,0.025347148,0,0,0,0,0,0,0.183396041,0.039508389,0.230459914,0.367993997,0
 08/20  08:00:00,2.081515283,1.271800908,0.02142955,0,0,0,0,0,0,0.143840088,0.03098697,0.302340099,0.311117668,0
 08/20  09:00:00,1.907403042,1.161079381,0.01823828,0,0,0,0,0,0,0.071920028,0.015493483,0.375885576,0.264786294,0
 08/20  10:00:00,1.870252189,1.112955061,0.018667214,0,0,0,0,0,0,0.057536027,0.012394786,0.397685472,0.271013629,0
 08/20  11:00:00,1.850403333,1.077145076,0.018672933,0,0,0,0,0,0,0.057536027,0.012394786,0.413557851,0.27109666,0
 08/20  12:00:00,1.917953215,1.063189608,0.018358381,0,0,0.034742998,0.010706954,0.045449952,0.010706954,0.057536027,0.012394786,0.398337607,0.266529948,0
 08/20  13:00:00,2.282885635,1.150246873,0.018993204,0,0,0.139400666,0.042044602,0.181445268,0.042044602,0.057536027,0.012394786,0.363033203,0.275746404,0
 08/20  14:00:00,2.809626004,1.292363492,0.02006268,0,0,0.277314968,0.082536313,0.35985128,0.082536313,0.057536027,0.012394786,0.333756918,0.291273227,0
 08/20  15:00:00,3.623880614,1.554900967,0.021177908,0,0,0.462014511,0.13592463,0.597939141,0.13592463,0.057536027,0.012394786,0.338603716,0.307464298,0
 08/20  16:00:00,4.392744499,1.851015512,0.025049754,0,0,0.588496445,0.174110144,0.762606589,0.174110144,0.061132022,0.013169461,0.37937805,0.363676378,0
 08/20  17:00:00,5.107447404,2.179926591,0.030431447,0,0,0.656541751,0.196789287,0.853331038,0.196789287,0.079112033,0.017042832,0.455674461,0.441808677,0
 08/20  18:00:00,5.356341089,2.34407602,0.033039367,0,0,0.658287869,0.201266596,0.859554465,0.201266596,0.133052058,0.028662942,0.417464301,0.479670875,0
 08/20  19:00:00,5.184174162,2.316862996,0.034103124,0,0,0.568127686,0.179206998,0.747334684,0.179206998,0.258912095,0.055776533,0.349528381,0.495114667,0
 08/20  20:00:00,5.103115483,2.346257986,0.035275544,0,0,0.45546449,0.147979056,0.603443546,0.147979056,0.442308136,0.095284921,0.316986698,0.51213605,0
 08/20  21:00:00,4.865788158,2.290524826,0.03445199,0,0,0.34989486,0.115815587,0.465710447,0.115815587,0.568168173,0.122398511,0.302828611,0.500179566,0
 08/20  22:00:00,3.682157009,1.767565307,0.029813782,0,0,0.230880433,0.076509596,0.30739003,0.076509596,0.424328165,0.091411558,0.244907228,0.432841314,0
 08/20  23:00:00,2.491496517,1.238949918,0.025907622,0,0,0.110015244,0.036500305,0.146515549,0.036500305,0.294872117,0.063523275,0.162581134,0.376131048,0
 08/20  24:00:00,1.37188943,0.727620591,0.02142955,0,0,0.007872563,0.002617854,0.010490417,0.002617854,0.151032029,0.032536322,0.104554582,0.311117668,0
 08/21  01:00:00,1.05966923,0.560656754,0.01973097,0,0,0,0,0,0,0.089900015,0.019366848,0.083557222,0.286457421,0
 08/21  02:00:00,0.95171279,0.503055982,0.019502206,0,0,0,0,0,0,0.061132022,0.013169461,0.071716944,0.283136175,0
 08/21  03:00:00,0.930992704,0.494085374,0.019227688,0,0,0,0,0,0,0.061132022,0.013169461,0.064227478,0.279150681,0
 08/21  04:00:00,0.95222079,0.517211388,0.018501359,0,0,0,0,0,0,0.061132022,0.013169461,0.073600834,0.268605726,0
 08/21  05:00:00,1.157493921,0.67297297,0.02064603,0,0,0,0,0,0,0.064728024,0.013944135,0.085460359,0.299742403,0
 08/21  06:00:00,1.651973739,1.019215061,0.023854457,0,0,0,0,0,0,0.104284056,0.022465552,0.135831743,0.34632287,0
 08/21  07:00:00,2.102583682,1.277039555,0.025347148,0,0,0,0,0,0,0.183396041,0.039508389,0.209298552,0.367993997,0
 08/21  08:00:00,1.977701493,1.200424419,0.02142955,0,0,0,0,0,0,0.143840088,0.03098697,0.269902798,0.311117668,0
 08/21  09:00:00,1.782101179,1.080808577,0.01823828,0,0,0,0,0,0,0.071920028,0.015493483,0.330854517,0.264786294,0
 08/21  10:00:00,1.738422995,1.032042096,0.018667214,0,0,0,0,0,0,0.057536027,0.012394786,0.346769243,0.271013629,0
 08/21  11:00:00,1.720647773,0.999878275,0.018672933,0,0,0,0,0,0,0.057536027,0.012394786,0.361069092,0.27109666,0
 08/21  12:00:00,2.043946506,1.069572351,0.018358381,0,0,0.093521994,0.027327975,0.120849968,0.027327975,0.057536027,0.012394786,0.350527101,0.266529948,0
 08/21  13:00:00,2.555048245,1.206102232,0.018993204,0,0,0.232925155,0.066326704,0.299251859,0.066326704,0.057536027,0.012394786,0.31944517,0.275746404,0
