Month,Day,Hour,DateTime,EnergyProd,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W),,,
9,13,17,9139917,5.328336,592,44,17,0,175.304,25.878,5328.336,4991.193,,,
9,13,18,9139918,0,0,0,15,0,0,15,0,0,,,
9,13,19,9139919,0,0,0,13,0,0,13,0,0,,,
9,13,20,9139920,0,0,0,12,0,0,12,0,0,,,
9,13,21,9139921,0,0,0,11,0,0,11,0,0,,,
9,13,22,9139922,0,0,0,10,0,0,10,0,0,,,
9,13,23,9139923,0,0,0,10,0,0,10,0,0,,,
9,14,0,914990,0,0,0,9,0,0,9,0,0,,,
9,14,1,914991,0,0,0,8,0,0,8,0,0,,,
9,14,2,914992,0,0,0,8,0,0,8,0,0,,,
9,14,3,914993,0,0,0,7,0,0,7,0,0,,,
9,14,4,914994,0,0,0,7,0,0,7,0,0,,,
9,14,5,914995,0,0,0,7,0,0,7,0,0,,,
9,14,6,914996,1.643031,299,27,8,0,54.825,6.347,1643.031,1382.782,,,
9,14,7,914997,9.811974,687,59,11,0,284.041,20.594,9811.974,9366.149,,,
9,14,8,914998,19.290574,843,73,14,0,541.852,34.737,19290.574,18560.316,,,
9,14,9,914999,26.423727,921,81,17,0,766.476,46.379,26423.727,25430.465,,,
9,14,10,9149910,31.307484,964,84,18,0,937.194,53.599,31307.484,30109.91,,,
9,14,11,9149911,33.65434,984,85,20,0,1036.828,59.087,33654.34,32351.572,,,
9,14,12,9149912,33.962844,988,84,21,0,1057.679,61.032,33962.844,32645.912,,,
9,14,13,9149913,32.364031,978,82,21,0,999.882,59.522,32364.031,31119.662,,,
9,14,14,9149914,28.500262,954,77,22,0,868.09,56.414,28500.262,27422.537,,,
9,14,15,9149915,22.643266,906,69,21,0,671.45,49.039,22643.266,21794.627,,,
9,14,16,9149916,14.554661,818,58,20,0,431.591,39.435,14554.661,13975.797,,,
9,14,17,9149917,5.271967,628,40,18,0,176.912,26.965,5271.967,4936.085,,,
9,14,18,9149918,0,0,0,15,0,0,15,0,0,,,
9,14,19,9149919,0,0,0,13,0,0,13,0,0,,,
9,14,20,9149920,0,0,0,12,0,0,12,0,0,,,
9,14,21,9149921,0,0,0,10,0,0,10,0,0,,,
9,14,22,9149922,0,0,0,9,0,0,9,0,0,,,
9,14,23,9149923,0,0,0,8,0,0,8,0,0,,,
9,15,0,915990,0,0,0,7,0,0,7,0,0,,,
9,15,1,915991,0,0,0,7,0,0,7,0,0,,,
9,15,2,915992,0,0,0,6,0,0,6,0,0,,,
9,15,3,915993,0,0,0,6,0,0,6,0,0,,,
9,15,4,915994,0,0,0,6,0,0,6,0,0,,,
9,15,5,915995,0,0,0,7,0,0,7,0,0,,,
9,15,6,915996,1.591802,339,24,9,0,56.012,7.423,1591.802,1332.544,,,
9,15,7,915997,9.509497,682,55,13,0,278.136,22.357,9509.497,9071.527,,,
9,15,8,915998,18.684713,819,73,16,0,528.518,36.161,18684.713,17974.855,,,
9,15,9,915999,25.501697,885,85,19,0,743.948,47.471,25501.697,24544.797,,,
9,15,10,9159910,25.050383,499,271,21,0,736.232,50.298,25050.383,24111.025,,,
9,15,11,9159911,32.656691,939,97,22,0,1005.919,59.054,32656.691,31399.197,,,
9,15,12,9159912,28.656486,543,310,23,0,875.147,57.551,28656.486,27572.262,,,
9,15,13,9159913,25.24418,439,317,24,0,757.995,54.416,25244.18,24297.309,,,
9,15,14,9159914,22.845506,490,250,24,0,676.149,51.358,22845.506,21989.43,,,
9,15,15,9159915,17.44002,423,208,23,0,502.086,44.571,17440.02,16771.125,,,
9,15,16,9159916,11.615173,463,119,22,0,334.214,36.965,11615.173,11120.956,,,
9,15,17,9159917,4.437991,398,53,19,0,140.133,25.7,4437.991,4120.454,,,
9,15,18,9159918,0,0,0,16,0,0,16,0,0,,,
9,15,19,9159919,0,0,0,15,0,0,15,0,0,,,
9,15,20,9159920,0,0,0,15,0,0,15,0,0,,,
9,15,21,9159921,0,0,0,14,0,0,14,0,0,,,
9,15,22,9159922,0,0,0,13,0,0,13,0,0,,,
9,15,23,9159923,0,0,0,13,0,0,13,0,0,,,
9,16,0,916990,0,0,0,13,0,0,13,0,0,,,
9,16,1,916991,0,0,0,13,0,0,13,0,0,,,
9,16,2,916992,0,0,0,14,0,0,14,0,0,,,
9,16,3,916993,0,0,0,14,0,0,14,0,0,,,
9,16,4,916994,0,0,0,14,0,0,14,0,0,,,
9,16,5,916995,0,0,0,14,0,0,14,0,0,,,
9,16,6,916996,1.375386,126,28,15,0,40.382,12.872,1375.386,1120.285,,,
9,16,7,916997,4.821275,66,106,17,0,125.115,19.767,4821.275,4495.379,,,
9,16,8,916998,12.809448,282,188,20,0,350.104,32.683,12809.448,12281.701,,,
9,16,9,916999,10.17274,34,247,21,0,273.24,32.702,10172.74,9717.448,,,
9,16,10,9169910,23.435385,379,321,22,0,675.585,46.677,23435.385,22557.422,,,
9,16,11,9169911,12.995259,31,326,23,0,361.669,40.031,12995.259,12462.189,,,
9,16,12,9169912,16.998531,83,386,23,0,477.281,41.769,16998.531,16343.857,,,
9,16,13,9169913,21.363656,234,380,23,0,616.37,46.974,21363.656,20561.297,,,
9,16,14,9169914,8.609575,14,229,23,0,234.106,35.343,8609.575,8194.526,,,
9,16,15,9169915,7.566067,16,196,22,0,200.678,30.079,7566.067,7176.759,,,
9,16,16,9169916,8.581959,169,156,21,0,233.174,29.996,8581.959,8167.603,,,
9,16,17,9169917,4.436778,428,49,18,0,140.995,23.733,4436.778,4119.267,,,
9,16,18,9169918,0,0,0,16,0,0,16,0,0,,,
9,16,19,9169919,0,0,0,14,0,0,14,0,0,,,
9,16,20,9169920,0,0,0,12,0,0,12,0,0,,,
9,16,21,9169921,0,0,0,12,0,0,12,0,0,,,
9,16,22,9169922,0,0,0,11,0,0,11,0,0,,,
9,16,23,9169923,0,0,0,10,0,0,10,0,0,,,
9,17,0,917990,0,0,0,9,0,0,9,0,0,,,
9,17,1,917991,0,0,0,9,0,0,9,0,0,,,
9,17,2,917992,0,0,0,8,0,0,8,0,0,,,
9,17,3,917993,0,0,0,8,0,0,8,0,0,,,
9,17,4,917994,0,0,0,8,0,0,8,0,0,,,
9,17,5,917995,0,0,0,8,0,0,8,0,0,,,
9,17,6,917996,1.543276,262,25,10,0,51.077,8.224,1543.276,1284.953,,,
9,17,7,917997,9.335461,634,63,13,0,270.933,22.028,9335.461,8901.976,,,
9,17,8,917998,18.485734,788,83,16,0,521.8,35.884,18485.734,17782.512,,,
9,17,9,917999,11.704491,61,267,18,0,314.3,32.541,11704.491,11207.808,,,
9,17,10,9179910,8.914255,12,231,19,0,235.066,29.061,8914.255,8491.521,,,
9,17,11,9179911,21.358434,189,398,20,0,600.823,42.119,21358.434,20556.26,,,
9,17,12,9179912,26.322949,410,347,21,0,774.269,50.659,26322.949,25333.695,,,
9,17,13,9179913,24.697459,406,328,22,0,728.665,51.163,24697.459,23771.701,,,
9,17,14,9179914,16.775488,162,326,21,0,472.295,42.057,16775.488,16127.939,,,
9,17,15,9179915,22.112889,839,86,20,0,641.945,44.919,22112.889,21283.596,,,
9,17,16,9179916,7.87496,131,154,19,0,214.171,30.974,7874.96,7478.126,,,
9,17,17,9179917,4.774797,524,45,16,0,154.879,22.113,4774.797,4449.92,,,
9,17,18,9179918,0,0,0,13,0,0,13,0,0,,,
9,17,19,9179919,0,0,0,11,0,0,11,0,0,,,
9,17,20,9179920,0,0,0,11,0,0,11,0,0,,,
9,17,21,9179921,0,0,0,10,0,0,10,0,0,,,
9,17,22,9179922,0,0,0,9,0,0,9,0,0,,,
9,17,23,9179923,0,0,0,8,0,0,8,0,0,,,
9,18,0,918990,0,0,0,8,0,0,8,0,0,,,
9,18,1,918991,0,0,0,8,0,0,8,0,0,,,
9,18,2,918992,0,0,0,8,0,0,8,0,0,,,
9,18,3,918993,0,0,0,8,0,0,8,0,0,,,
9,18,4,918994,0,0,0,7,0,0,7,0,0,,,
9,18,5,918995,0,0,0,7,0,0,7,0,0,,,
9,18,6,918996,0.361486,0,9,8,0,8.514,4.119,361.486,125.347,,,
9,18,7,918997,7.645452,380,84,11,0,210.302,17.041,7645.452,7254.217,,,
9,18,8,918998,12.085075,217,197,14,0,319.499,26.343,12085.075,11577.806,,,
9,18,9,918999,18.985303,339,259,17,0,523.537,37.239,18985.303,18265.363,,,
9,18,10,9189910,12.596505,38,303,19,0,340.982,34.434,12596.505,12074.823,,,
9,18,11,9189911,21.946639,219,394,21,0,625.07,44.526,21946.639,21123.363,,,
9,18,12,9189912,28.728688,537,305,22,0,861.96,54.328,28728.688,27641.453,,,
9,18,13,9189913,27.398494,567,269,22,0,822.764,54.406,27398.494,26366.027,,,
9,18,14,9189914,23.182684,514,236,21,0,677.703,48.976,23182.684,22314.133,,,
9,18,15,9189915,9.82019,57,228,20,0,265.946,33.986,9820.19,9374.151,,,
9,18,16,9189916,1.345822,0,36,19,0,34.137,20.818,1345.822,1091.285,,,
9,18,17,9189917,2.505707,21,61,17,0,63.692,16.67,2505.707,2228.464,,,
9,18,18,9189918,0,0,0,15,0,0,15,0,0,,,
9,18,19,9189919,0,0,0,14,0,0,14,0,0,,,
9,18,20,9189920,0,0,0,13,0,0,13,0,0,,,
9,18,21,9189921,0,0,0,13,0,0,13,0,0,,,
9,18,22,9189922,0,0,0,12,0,0,12,0,0,,,
9,18,23,9189923,0,0,0,12,0,0,12,0,0,,,
9,19,0,919990,0,0,0,12,0,0,12,0,0,,,
9,19,1,919991,0,0,0,12,0,0,12,0,0,,,
9,19,2,919992,0,0,0,12,0,0,12,0,0,,,
9,19,3,919993,0,0,0,12,0,0,12,0,0,,,
9,19,4,919994,0,0,0,12,0,0,12,0,0,,,
9,19,5,919995,0,0,0,12,0,0,12,0,0,,,
9,19,6,919996,1.140198,78,24,13,0,31.837,10.386,1140.198,889.57,,,
9,19,7,919997,1.847886,0,48,16,0,45.547,14.505,1847.886,1583.658,,,
9,19,8,919998,5.73217,4,149,18,0,146.168,21.825,5732.17,5385.92,,,
9,19,9,919999,11.960575,69,268,21,0,321.647,32.805,11960.575,11456.782,,,
9,19,10,9199910,9.097122,14,239,23,0,245.023,33.432,9097.122,8669.738,,,
9,19,11,9199911,11.056115,20,288,24,0,301.338,35.857,11056.115,10577.189,,,
9,19,12,9199912,14.84485,50,358,25,0,415.675,41.235,14844.85,14257.243,,,
9,19,13,9199913,16.687414,102,370,25,0,473.857,43.936,16687.414,16042.667,,,
9,19,14,9199914,12.070649,51,290,25,0,335.605,39.724,12070.649,11563.784,,,
9,19,15,9199915,5.80728,2,159,24,0,154.771,31.249,5807.28,5459.32,,,
9,19,16,9199916,11.174094,458,112,23,0,319.493,34.815,11174.094,10691.963,,,
9,19,17,9199917,2.156842,5,57,20,0,55.648,23.259,2156.842,1886.546,,,
9,19,18,9199918,0,0,0,18,0,0,18,0,0,,,
9,19,19,9199919,0,0,0,17,0,0,17,0,0,,,
9,19,20,9199920,0,0,0,16,0,0,16,0,0,,,
9,19,21,9199921,0,0,0,16,0,0,16,0,0,,,
9,19,22,9199922,0,0,0,16,0,0,16,0,0,,,
9,19,23,9199923,0,0,0,16,0,0,16,0,0,,,
9,20,0,920990,0,0,0,16,0,0,16,0,0,,,
9,20,1,920991,0,0,0,16,0,0,16,0,0,,,
9,20,2,920992,0,0,0,16,0,0,16,0,0,,,
9,20,3,920993,0,0,0,16,0,0,16,0,0,,,
9,20,4,920994,0,0,0,16,0,0,16,0,0,,,
9,20,5,920995,0,0,0,16,0,0,16,0,0,,,
9,20,6,920996,0.232364,0,6,16,0,5.673,12.353,232.364,0,,,
9,20,7,920997,1.460106,0,38,17,0,36.033,14.778,1460.106,1203.381,,,
9,20,8,920998,4.493068,0,119,19,0,114.209,21.276,4493.068,4174.337,,,
9,20,9,920999,8.018098,13,207,21,0,210.756,28.311,8018.098,7617.75,,,
9,20,10,9209910,6.17961,4,165,22,0,162.398,28.356,6179.61,5823.111,,,
9,20,11,9209911,1.810521,0,49,23,0,46.63,24.1,1810.521,1547.021,,,
9,20,12,9209912,24.766391,323,376,24,0,720.843,48.674,24766.391,23837.984,,,
9,20,13,9209913,22.679994,315,354,25,0,671.984,51.955,22679.994,21830.01,,,
9,20,14,9209914,22.506555,505,235,25,0,667.119,51.545,22506.555,21662.926,,,
9,20,15,9209915,16.579822,405,201,24,0,478.161,44.705,16579.822,15938.489,,,
9,20,16,9209916,9.23626,274,137,23,0,260.968,35.245,9236.26,8805.319,,,
9,20,17,9209917,3.60997,205,65,20,0,106.214,24.665,3609.97,3310.077,,,
9,20,18,9209918,0,0,0,18,0,0,18,0,0,,,
9,20,19,9209919,0,0,0,18,0,0,18,0,0,,,
9,20,20,9209920,0,0,0,17,0,0,17,0,0,,,
9,20,21,9209921,0,0,0,17,0,0,17,0,0,,,
9,20,22,9209922,0,0,0,17,0,0,17,0,0,,,
9,20,23,9209923,0,0,0,16,0,0,16,0,0,,,
9,21,0,921990,0,0,0,16,0,0,16,0,0,,,
9,21,1,921991,0,0,0,16,0,0,16,0,0,,,
9,21,2,921992,0,0,0,16,0,0,16,0,0,,,
9,21,3,921993,0,0,0,16,0,0,16,0,0,,,
9,21,4,921994,0,0,0,16,0,0,16,0,0,,,
9,21,5,921995,0,0,0,16,0,0,16,0,0,,,
9,21,6,921996,0.464766,0,12,16,0,11.359,12.609,464.766,226.734,,,
9,21,7,921997,2.273765,0,59,16,0,56.106,14.751,2273.765,2001.152,,,
9,21,8,921998,3.690083,0,97,17,0,92.59,18.451,3690.083,3388.508,,,
9,21,9,921999,7.754834,11,199,19,0,201.311,25.695,7754.834,7360.936,,,
9,21,10,9219910,9.317692,14,240,20,0,246.2,29.477,9317.692,8884.664,,,
9,21,11,9219911,11.71879,24,298,21,0,315.564,33.401,11718.79,11221.71,,,
9,21,12,9219912,6.231075,5,165,21,0,163.772,28.392,6231.075,5873.386,,,
9,21,13,9219913,5.672053,3,150,20,0,146.891,25.271,5672.053,5327.167,,,
9,21,14,9219914,4.894204,0,131,19,0,125.511,23.183,4894.204,4566.702,,,
9,21,15,9219915,4.27117,0,114,19,0,109.048,22.227,4271.17,3957.233,,,
9,21,16,9219916,3.024571,0,80,18,0,76.271,19.544,3024.571,2736.811,,,
9,21,17,9219917,1.187073,0,31,17,0,29.397,15.55,1187.073,935.558,,,
9,21,18,9219918,0,0,0,16,0,0,16,0,0,,,
9,21,19,9219919,0,0,0,15,0,0,15,0,0,,,
9,21,20,9219920,0,0,0,14,0,0,14,0,0,,,
9,21,21,9219921,0,0,0,13,0,0,13,0,0,,,
9,21,22,9219922,0,0,0,12,0,0,12,0,0,,,
9,21,23,9219923,0,0,0,11,0,0,11,0,0,,,
9,22,0,922990,0,0,0,11,0,0,11,0,0,,,
9,22,1,922991,0,0,0,11,0,0,11,0,0,,,
9,22,2,922992,0,0,0,10,0,0,10,0,0,,,
9,22,3,922993,0,0,0,10,0,0,10,0,0,,,
9,22,4,922994,0,0,0,10,0,0,10,0,0,,,
9,22,5,922995,0,0,0,10,0,0,10,0,0,,,
9,22,6,922996,0.517509,0,13,10,0,12.309,6.396,517.509,278.507,,,
9,22,7,922997,2.35745,0,60,12,0,57.1,10.569,2357.45,2083.172,,,
9,22,8,922998,13.943189,366,166,14,0,372.527,27.01,13943.189,13382.521,,,
9,22,9,922999,18.999875,353,251,17,0,525.189,37.649,18999.875,18279.443,,,
9,22,10,9229910,18.421846,169,348,19,0,513.408,40.18,18421.846,17720.748,,,
9,22,11,9229911,17.775379,109,383,21,0,498.511,41.526,17775.379,17095.574,,,
9,22,12,9229912,27.507162,486,311,22,0,816.323,52.301,27507.162,26470.275,,,
9,22,13,9229913,22.482982,300,353,22,0,656.514,49.223,22482.982,21640.217,,,
9,22,14,9229914,27.567576,920,82,22,0,827.035,53.465,27567.576,26528.229,,,
9,22,15,9229915,12.157591,150,234,21,0,337.644,38.356,12157.591,11648.291,,,
9,22,16,9229916,6.48683,74,142,20,0,172.913,27.966,6486.83,6123.197,,,
9,22,17,9229917,4.152096,519,38,16,0,138.367,21.001,4152.096,3840.715,,,
9,22,18,9229918,0,0,0,13,0,0,13,0,0,,,
9,22,19,9229919,0,0,0,12,0,0,12,0,0,,,
9,22,20,9229920,0,0,0,11,0,0,11,0,0,,,
9,22,21,9229921,0,0,0,10,0,0,10,0,0,,,
9,22,22,9229922,0,0,0,9,0,0,9,0,0,,,
9,22,23,9229923,0,0,0,8,0,0,8,0,0,,,
9,23,0,923990,0,0,0,8,0,0,8,0,0,,,
9,23,1,923991,0,0,0,7,0,0,7,0,0,,,
9,23,2,923992,0,0,0,6,0,0,6,0,0,,,
9,23,3,923993,0,0,0,6,0,0,6,0,0,,,
9,23,4,923994,0,0,0,6,0,0,6,0,0,,,
9,23,5,923995,0,0,0,6,0,0,6,0,0,,,
9,23,6,923996,1.376091,232,20,8,0,45.552,5.859,1376.091,1120.976,,,
9,23,7,923997,9.334573,655,57,11,0,270.018,19.938,9334.573,8901.111,,,
9,23,8,923998,7.101249,27,167,14,0,181.444,21.648,7101.249,6723.117,,,
9,23,9,923999,11.899379,66,262,17,0,313.96,28.858,11899.379,11397.289,,,
9,23,10,9239910,14.448404,69,324,19,0,391.566,34.639,14448.404,13872.726,,,
9,23,11,9239911,25.312918,372,349,20,0,731.272,47.232,25312.918,24363.375,,,
9,23,12,9239912,33.476352,971,88,21,0,1029.668,58.797,33476.352,32181.723,,,
9,23,13,9239913,31.334248,959,86,22,0,967.659,59.382,31334.248,30135.498,,,
9,23,14,9239914,27.423961,929,81,22,0,830.555,55.173,27423.961,26390.459,,,
9,23,15,9239915,21.279705,873,73,22,0,631.562,48.55,21279.705,20480.334,,,
9,23,16,9239916,13.032943,764,60,21,0,389.255,38.74,13032.943,12498.791,,,
9,23,17,9239917,3.960819,517,37,18,0,135.312,25.045,3960.819,3653.519,,,
9,23,18,9239918,0,0,0,15,0,0,15,0,0,,,
9,23,19,9239919,0,0,0,13,0,0,13,0,0,,,
9,23,20,9239920,0,0,0,12,0,0,12,0,0,,,
9,23,21,9239921,0,0,0,11,0,0,11,0,0,,,
9,23,22,9239922,0,0,0,9,0,0,9,0,0,,,
9,23,23,9239923,0,0,0,8,0,0,8,0,0,,,
9,24,0,924990,0,0,0,8,0,0,8,0,0,,,
9,24,1,924991,0,0,0,7,0,0,7,0,0,,,
9,24,2,924992,0,0,0,7,0,0,7,0,0,,,
9,24,3,924993,0,0,0,7,0,0,7,0,0,,,
9,24,4,924994,0,0,0,7,0,0,7,0,0,,,
9,24,5,924995,0,0,0,7,0,0,7,0,0,,,
9,24,6,924996,1.328643,224,19,8,0,44.039,5.822,1328.643,1074.435,,,
9,24,7,924997,9.143679,645,56,12,0,265.579,20.735,9143.679,8715.106,,,
9,24,8,924998,5.642892,5,146,16,0,144.115,22.121,5642.892,5298.667,,,
9,24,9,924999,12.924931,98,270,19,0,345.929,31.703,12924.931,12393.88,,,
9,24,10,9249910,30.341291,940,85,21,0,906.961,53.269,30341.291,29185.701,,,
9,24,11,9249911,32.279732,963,86,23,0,1003.804,60.713,32279.732,31039.131,,,
9,24,12,9249912,32.535313,969,85,24,0,1022.407,62.589,32535.313,31283.271,,,
9,24,13,9249913,30.703973,960,82,25,0,961.759,61.888,30703.973,29532.713,,,
9,24,14,9249914,26.858654,931,77,25,0,825.109,57.725,26858.654,25847.996,,,
9,24,15,9249915,20.845512,871,70,24,0,624.355,50.165,20845.512,20061.506,,,
9,24,16,9249916,12.714821,754,59,22,0,381.59,39.399,12714.821,12189.774,,,
9,24,17,9249917,3.7272,501,35,19,0,128.558,25.71,3727.2,3424.844,,,
9,24,18,9249918,0,0,0,16,0,0,16,0,0,,,
9,24,19,9249919,0,0,0,15,0,0,15,0,0,,,
9,24,20,9249920,0,0,0,14,0,0,14,0,0,,,
9,24,21,9249921,0,0,0,13,0,0,13,0,0,,,
9,24,22,9249922,0,0,0,13,0,0,13,0,0,,,
9,24,23,9249923,0,0,0,12,0,0,12,0,0,,,
9,25,0,925990,0,0,0,12,0,0,12,0,0,,,
9,25,1,925991,0,0,0,12,0,0,12,0,0,,,
9,25,2,925992,0,0,0,11,0,0,11,0,0,,,
9,25,3,925993,0,0,0,11,0,0,11,0,0,,,
9,25,4,925994,0,0,0,11,0,0,11,0,0,,,
9,25,5,925995,0,0,0,11,0,0,11,0,0,,,
9,25,6,925996,0.039443,0,1,12,0,0.944,7.946,39.443,0,,,
9,25,7,925997,6.761912,294,86,14,0,185.435,18.921,6761.912,6391.827,,,
9,25,8,925998,10.051418,132,187,16,0,264.325,26.032,10051.418,9599.322,,,
9,25,9,925999,17.606104,277,261,17,0,481.007,35.424,17606.104,16931.818,,,
9,25,10,9259910,18.336865,169,342,18,0,507.379,38.745,18336.865,17638.586,,,
9,25,11,9259911,10.048494,16,259,19,0,268.507,31.819,10048.494,9596.476,,,
9,25,12,9259912,18.29857,112,384,19,0,504.597,38.191,18298.57,17601.559,,,
9,25,13,9259913,5.401188,1,146,19,0,141.192,27.253,5401.188,5062.412,,,
9,25,14,9259914,7.920606,10,203,18,0,205.263,25.373,7920.606,7522.653,,,
9,25,15,9259915,5.915945,2,156,18,0,152.232,23.872,5915.945,5565.505,,,
9,25,16,9259916,5.165446,24,123,17,0,132.365,21.499,5165.446,4831.939,,,
9,25,17,9259917,1.75452,3,45,16,0,43.798,16.36,1754.52,1492.11,,,
9,25,18,9259918,0,0,0,15,0,0,15,0,0,,,
9,25,19,9259919,0,0,0,14,0,0,14,0,0,,,
9,25,20,9259920,0,0,0,13,0,0,13,0,0,,,
9,25,21,9259921,0,0,0,13,0,0,13,0,0,,,
9,25,22,9259922,0,0,0,13,0,0,13,0,0,,,
9,25,23,9259923,0,0,0,13,0,0,13,0,0,,,
9,26,0,926990,0,0,0,13,0,0,13,0,0,,,
9,26,1,926991,0,0,0,12,0,0,12,0,0,,,
9,26,2,926992,0,0,0,11,0,0,11,0,0,,,
9,26,3,926993,0,0,0,10,0,0,10,0,0,,,
9,26,4,926994,0,0,0,10,0,0,10,0,0,,,
9,26,5,926995,0,0,0,10,0,0,10,0,0,,,
9,26,6,926996,0.996078,0,25,11,0,23.851,7.948,996.078,748.17,,,
9,26,7,926997,8.682593,620,53,14,0,254.064,22.076,8682.593,8265.709,,,
9,26,8,926998,17.739371,786,70,17,0,502.476,36.073,17739.371,17060.74,,,
9,26,9,926999,24.544879,866,80,20,0,716.455,47.409,24544.879,23624.969,,,
9,26,10,9269910,29.315762,918,82,21,0,882.158,54.475,29315.762,28203.891,,,
9,26,11,9269911,18.384,132,378,22,0,526.606,45.627,18384,17684.156,,,
9,26,12,9269912,32.365324,944,85,23,0,994.572,58.618,32365.324,31120.896,,,
9,26,13,9269913,30.125693,932,84,24,0,934.11,60.074,30125.693,28979.367,,,
9,26,14,9269914,26.341125,905,79,24,0,801.742,55.996,26341.125,25351.15,,,
9,26,15,9269915,20.426602,850,71,23,0,607.192,48.578,20426.602,19657.271,,,
9,26,16,9269916,12.355979,738,58,21,0,369.147,37.912,12355.979,11841.102,,,
9,26,17,9269917,3.463626,477,33,17,0,119.14,23.257,3463.626,3166.793,,,
9,26,18,9269918,0,0,0,14,0,0,14,0,0,,,
9,26,19,9269919,0,0,0,13,0,0,13,0,0,,,
9,26,20,9269920,0,0,0,12,0,0,12,0,0,,,
9,26,21,9269921,0,0,0,11,0,0,11,0,0,,,
9,26,22,9269922,0,0,0,10,0,0,10,0,0,,,
9,26,23,9269923,0,0,0,10,0,0,10,0,0,,,
9,27,0,927990,0,0,0,9,0,0,9,0,0,,,
9,27,1,927991,0,0,0,9,0,0,9,0,0,,,
9,27,2,927992,0,0,0,9,0,0,9,0,0,,,
9,27,3,927993,0,0,0,9,0,0,9,0,0,,,
9,27,4,927994,0,0,0,9,0,0,9,0,0,,,
9,27,5,927995,0,0,0,9,0,0,9,0,0,,,
9,27,6,927996,1.169238,222,15,10,0,40.546,7.685,1169.238,918.06,,,
9,27,7,927997,8.790189,643,51,14,0,258.433,22.416,8790.189,8370.594,,,
9,27,8,927998,17.951459,800,70,17,0,509.316,36.336,17951.459,17265.889,,,
9,27,9,927999,24.90523,874,83,19,0,724.575,46.766,24905.23,23971.479,,,
9,27,10,9279910,29.437418,917,88,21,0,886.683,54.648,29437.418,28320.406,,,
9,27,11,9279911,31.824932,934,94,22,0,980.582,59.061,31824.932,30604.555,,,
9,27,12,9279912,31.935068,933,95,23,0,993.299,60.769,31935.068,30709.809,,,
9,27,13,9279913,21.929035,311,336,23,0,645.851,50.805,21929.035,21106.395,,,
9,27,14,9279914,26.403109,880,90,23,0,791.893,53.291,26403.109,25410.668,,,
9,27,15,9279915,20.164385,810,82,22,0,594.968,47.211,20164.385,19404.17,,,
9,27,16,9279916,11.975811,685,66,20,0,354.403,36.377,11975.811,11471.593,,,
9,27,17,9279917,3.266239,408,36,17,0,109.467,22.736,3266.239,2973.505,,,
9,27,18,9279918,0,0,0,14,0,0,14,0,0,,,
9,27,19,9279919,0,0,0,12,0,0,12,0,0,,,
9,27,20,9279920,0,0,0,11,0,0,11,0,0,,,
9,27,21,9279921,0,0,0,11,0,0,11,0,0,,,
9,27,22,9279922,0,0,0,10,0,0,10,0,0,,,
9,27,23,9279923,0,0,0,9,0,0,9,0,0,,,
9,28,0,928990,0,0,0,9,0,0,9,0,0,,,
9,28,1,928991,0,0,0,9,0,0,9,0,0,,,
9,28,2,928992,0,0,0,8,0,0,8,0,0,,,
9,28,3,928993,0,0,0,8,0,0,8,0,0,,,
9,28,4,928994,0,0,0,8,0,0,8,0,0,,,
9,28,5,928995,0,0,0,8,0,0,8,0,0,,,
9,28,6,928996,0.319923,0,8,9,0,7.567,5.119,319.923,84.543,,,
9,28,7,928997,3.308461,2,83,13,0,80.963,12.602,3308.461,3014.853,,,
9,28,8,928998,17.85085,752,85,16,0,499.326,33.746,17850.85,17168.576,,,
9,28,9,928999,14.899505,177,266,18,0,406.851,35.526,14899.505,14310.243,,,
9,28,10,9289910,19.281555,218,331,19,0,537.573,40.205,19281.555,18551.602,,,
9,28,11,9289911,13.442473,40,321,20,0,367.376,36.396,13442.473,12896.476,,,
9,28,12,9289912,14.575821,51,341,21,0,400.086,37.272,14575.821,13996.323,,,
9,28,13,9289913,12.796075,40,305,21,0,348.605,35.741,12796.075,12268.711,,,
9,28,14,9289914,17.65041,240,290,21,0,493.003,40.27,17650.41,16974.682,,,
9,28,15,9289915,11.348335,134,217,20,0,308.727,34.081,11348.335,10861.448,,,
9,28,16,9289916,6.729677,118,128,18,0,179.58,25.963,6729.677,6360.351,,,
9,28,17,9289917,3.309265,433,34,14,0,110.25,17.892,3309.265,3015.64,,,
9,28,18,9289918,0,0,0,11,0,0,11,0,0,,,
9,28,19,9289919,0,0,0,10,0,0,10,0,0,,,
9,28,20,9289920,0,0,0,10,0,0,10,0,0,,,
9,28,21,9289921,0,0,0,9,0,0,9,0,0,,,
9,28,22,9289922,0,0,0,8,0,0,8,0,0,,,
9,28,23,9289923,0,0,0,8,0,0,8,0,0,,,
9,29,0,929990,0,0,0,8,0,0,8,0,0,,,
9,29,1,929991,0,0,0,8,0,0,8,0,0,,,
9,29,2,929992,0,0,0,9,0,0,9,0,0,,,
9,29,3,929993,0,0,0,8,0,0,8,0,0,,,
9,29,4,929994,0,0,0,8,0,0,8,0,0,,,
9,29,5,929995,0,0,0,8,0,0,8,0,0,,,
9,29,6,929996,0.959751,103,16,9,0,28.68,6.053,959.751,712.526,,,
9,29,7,929997,8.43726,521,69,11,0,239.262,18.506,8437.26,8026.523,,,
9,29,8,929998,10.31556,156,180,14,0,270.215,24.757,10315.56,9856.491,,,
