Date/Time,Net,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,
 12/14  06:00:00,4.444148122,0.6460536,1.694490492,0,1.651694084,0,0.028660934,0.028660934,0.028660934,0.025432624,0.004569229,0.035745107,0.300180184,0.240935522,
 12/14  07:00:00,4.633093517,1.009610224,1.584228714,0,1.508628955,0,0.026178404,0.026178404,0.026178404,0.053408513,0.009595381,0.042257835,0.346828683,0.520811408,
 12/14  08:00:00,5.791197107,1.191638648,2.032581457,0,1.918508327,0,0.033290814,0.033290814,0.033290814,0.109360277,0.019647684,0.051056811,0.368531461,0.584221601,
 12/14  09:00:00,4.807388437,1.078046424,1.635807396,0,1.518263732,0,0.026345591,0.026345591,0.026345591,0.106817025,0.019190763,0.058654261,0.311572063,0.544936721,
 12/14  10:00:00,4.316068369,0.904115256,1.530732995,0,1.411921715,0,0.024500297,0.024500297,0.024500297,0.058495048,0.010509229,0.061620214,0.265173021,0.473287448,
 12/14  11:00:00,4.162390803,0.821833918,1.494779208,0,1.38737881,0,0.024074417,0.024074417,0.024074417,0.048321977,0.008681534,0.057762654,0.271409451,0.401053884,
 12/14  12:00:00,4.442867554,0.763725616,1.667632449,0,1.545437605,0,0.026817124,0.026817124,0.026817124,0.048321977,0.008681534,0.057124397,0.271492604,0.34075798,
 12/14  13:00:00,4.392987934,0.713634966,1.676669058,0,1.539999694,0,0.026722763,0.026722763,0.026722763,0.048321977,0.008681534,0.058593194,0.266919222,0.293866276,
 12/14  14:00:00,4.662263548,0.695408306,1.802121577,0,1.687011633,0,0.02927378,0.02927378,0.02927378,0.048321977,0.008681534,0.056748042,0.276149139,0.265703834,
 12/14  15:00:00,4.566812568,0.688160028,1.748286355,0,1.636542616,0,0.028398019,0.028398019,0.028398019,0.053408513,0.009595381,0.05392698,0.291698638,0.240602497,
 12/14  16:00:00,4.302834269,0.733920017,1.590762404,0,1.451276553,0,0.025183199,0.025183199,0.025183199,0.073754623,0.013250766,0.056406952,0.307913357,0.24688112,
 12/14  17:00:00,4.697341478,0.904615545,1.674071509,0,1.456753407,0,0.025278236,0.025278236,0.025278236,0.13224964,0.02375999,0.065849143,0.364207536,0.282741001,
 12/14  18:00:00,7.037115627,1.209301683,2.627293319,0,2.283298251,0,0.039620812,0.039620812,0.039620812,0.231436877,0.041579984,0.082889127,0.44245395,0.360790934,
 12/14  19:00:00,7.387149046,1.430956441,2.594382821,0,2.31729178,0,0.040210683,0.040210683,0.040210683,0.305191469,0.054830745,0.083492295,0.480371446,0.426329802,
 12/14  20:00:00,5.416258223,1.375567274,1.609195303,0,1.449393348,0,0.025150521,0.025150521,0.025150521,0.28484539,0.051175365,0.074792186,0.495837794,0.433236018,
 12/14  21:00:00,4.85001352,1.310260795,1.350063077,0,1.24086099,0,0.021531974,0.021531974,0.021531974,0.259412775,0.046606138,0.065329786,0.512884037,0.393966085,
 12/14  22:00:00,4.837988266,1.198001987,1.419667969,0,1.333482104,0,0.023139177,0.023139177,0.023139177,0.218720555,0.039295367,0.058492662,0.500910091,0.346914135,
 12/14  23:00:00,4.941114365,0.98828441,1.628901808,0,1.566593328,0,0.027184228,0.027184228,0.027184228,0.16276879,0.029243065,0.05029679,0.43347349,0.274788048,
 12/14  24:00:00,4.92807873,0.78971171,1.77073275,0,1.722680424,0,0.029892721,0.029892721,0.029892721,0.114446813,0.020561531,0.043586942,0.376680397,0.194013307,
 12/15  01:00:00,4.707996373,0.565238877,1.833093018,0,1.796897842,0,0.031180574,0.031180574,0.031180574,0.058495048,0.010509229,0.038648574,0.311572063,0.104303389,
 12/15  02:00:00,4.519281477,0.469517224,1.813193187,0,1.77869476,0,0.030864706,0.030864706,0.030864706,0.035605685,0.006396923,0.036403781,0.286875799,0.06284033,
 12/15  03:00:00,4.784679742,0.442194522,1.961825518,0,1.934960434,0,0.033576298,0.033576298,0.033576298,0.022889363,0.004112306,0.034419002,0.283549703,0.05311785,
 12/15  04:00:00,4.969565996,0.442399661,2.054233225,0,2.027642363,0,0.035184556,0.035184556,0.035184556,0.022889363,0.004112306,0.033177023,0.279558387,0.056948026,
 12/15  05:00:00,5.108278879,0.466694304,2.118321587,0,2.085051445,0,0.036180745,0.036180745,0.036180745,0.022889363,0.004112306,0.033669607,0.268998032,0.090314252,
 12/15  06:00:00,5.469883527,0.655346965,2.189818775,0,2.147022367,0,0.037256092,0.037256092,0.037256092,0.025432624,0.004569229,0.035745107,0.300180184,0.241633729,
 12/15  07:00:00,5.714404366,1.020267738,2.105975019,0,2.03037526,0,0.035231979,0.035231979,0.035231979,0.053408513,0.009595381,0.042257835,0.346828683,0.522415347,
 12/15  08:00:00,6.698233948,1.201042735,2.470012096,0,2.355938966,0,0.040881306,0.040881306,0.040881306,0.109360277,0.019647684,0.051056811,0.368531461,0.586035197,
 12/15  09:00:00,4.800619667,1.079662072,1.631721537,0,1.514177873,0,0.026274691,0.026274691,0.026274691,0.106817025,0.019190763,0.058654261,0.311572063,0.546623269,
 12/15  10:00:00,3.498042115,0.898700383,1.134734616,0,1.015923336,0,0.017628756,0.017628756,0.017628756,0.058495048,0.010509229,0.061620214,0.265173021,0.474744115,
 12/15  11:00:00,2.858171812,0.812112029,0.863950295,0,0.756549896,0,0.013127992,0.013127992,0.013127992,0.048321977,0.008681534,0.057762654,0.271409451,0.402278421,
 12/15  12:00:00,2.06925209,0.744842738,0.520134015,0,0.397939171,0,0.006905218,0.006905218,0.006905218,0.048321977,0.008681534,0.057124397,0.271492604,0.341787008,
 12/15  13:00:00,1.304268855,0.68860502,0.183684885,0,0.047015521,0,0.000815834,0.000815834,0.000815834,0.048321977,0.008681534,0.058593194,0.266919222,0.294743259,
 12/15  14:00:00,1.171832118,0.666821481,0.115109945,0,0,0,0,0,0,0.048321977,0.008681534,0.056748042,0.276149139,0.266390789,
 12/15  15:00:00,1.180737238,0.660363987,0.111743739,0,0,0,0,0,0,0.053408513,0.009595381,0.05392698,0.291698638,0.241204475,
 12/15  16:00:00,1.738350213,0.713131046,0.351179554,0,0.211693703,0,0.003673404,0.003673404,0.003673404,0.073754623,0.013250766,0.056406952,0.307913357,0.247601944,
 12/15  17:00:00,2.395314121,0.886142813,0.561259221,0,0.343941118,0,0.00596822,0.00596822,0.00596822,0.13224964,0.02375999,0.065849143,0.364207536,0.283578285,
 12/15  18:00:00,4.738573321,1.19112043,1.516014338,0,1.17201927,0,0.020353115,0.020353115,0.020353115,0.231436877,0.041579984,0.082889127,0.44245395,0.361877378,
 12/15  19:00:00,3.626333895,1.40070121,0.776420055,0,0.499329014,0,0.008665887,0.008665887,0.008665887,0.305191469,0.054830745,0.083492295,0.480371446,0.427619366,
 12/15  20:00:00,3.322359467,1.35930478,0.596730289,0,0.436928335,0,0.007581776,0.007581776,0.007581776,0.28484539,0.051175365,0.074792186,0.495837794,0.43454227,
 12/15  21:00:00,3.292703606,1.298376565,0.596952696,0,0.487750608,0,0.008463667,0.008463667,0.008463667,0.259412775,0.046606138,0.065329786,0.512884037,0.395150163,
 12/15  22:00:00,3.313097101,1.186243783,0.682294342,0,0.596108478,0,0.010343941,0.010343941,0.010343941,0.218720555,0.039295367,0.058492662,0.500910091,0.347951167,
 12/15  23:00:00,3.241980882,0.974835055,0.80744127,0,0.745132791,0,0.012929877,0.012929877,0.012929877,0.16276879,0.029243065,0.05029679,0.43347349,0.275593043,
 12/15  24:00:00,3.146944324,0.775314926,0.909773563,0,0.861721236,0,0.014952972,0.014952972,0.014952972,0.114446813,0.020561531,0.043586942,0.376680397,0.194556271,
 12/16  01:00:00,3.025480495,0.558864743,1.01612258,0,0.979927405,0,0.017004138,0.017004138,0.017004138,0.058495048,0.010509229,0.038977013,0.311572063,0.111777252,
 12/16  02:00:00,3.174078838,0.462068489,1.161187073,0,1.126688645,0,0.019550805,0.019550805,0.019550805,0.035605685,0.006396923,0.036603809,0.286875799,0.066505468,
 12/16  03:00:00,3.159102475,0.431550769,1.174784661,0,1.147919577,0,0.019919214,0.019919214,0.019919214,0.022889363,0.004112306,0.034538454,0.283549703,0.056011731,
 12/16  04:00:00,3.311476096,0.431748581,1.251361531,0,1.224770668,0,0.021252768,0.021252768,0.021252768,0.022889363,0.004112306,0.033276956,0.279558387,0.060128801,
 12/16  05:00:00,3.170460242,0.45712888,1.1785749,0,1.145304758,0,0.01987384,0.01987384,0.01987384,0.022889363,0.004112306,0.033830483,0.268998032,0.096894856,
 12/16  06:00:00,3.215465762,0.656832856,1.090334986,0,1.047538578,0,0.018177358,0.018177358,0.018177358,0.025432624,0.004569229,0.036045231,0.300180184,0.261898231,
 12/16  07:00:00,3.38237871,1.047812072,0.955826674,0,0.880226916,0,0.015274091,0.015274091,0.015274091,0.053408513,0.009595381,0.042858198,0.346828683,0.569317206,
 12/16  08:00:00,4.132595072,1.23452583,1.202861177,0,1.088788047,0,0.018893137,0.018893137,0.018893137,0.109360277,0.019647684,0.052201185,0.368531461,0.640362086,
 12/16  09:00:00,3.244340586,1.121561233,0.852000563,0,0.7344569,0,0.012744624,0.012744624,0.012744624,0.106817025,0.019190763,0.060508167,0.311572063,0.600198591,
 12/16  10:00:00,3.027938621,0.943367808,0.882833065,0,0.764021784,0,0.013257647,0.013257647,0.013257647,0.058495048,0.010509229,0.063765725,0.265173021,0.521637137,
 12/16  11:00:00,2.978084175,0.85382057,0.901077289,0,0.793676891,0,0.013772236,0.013772236,0.013772236,0.048321977,0.008681534,0.059779755,0.271409451,0.441325617,
 12/16  12:00:00,2.990463457,0.785879481,0.948196039,0,0.826001195,0,0.014333142,0.014333142,0.014333142,0.048321977,0.008681534,0.058891201,0.271492604,0.373629023,
 12/16  13:00:00,2.712401494,0.729040546,0.849421942,0,0.712752578,0,0.012368001,0.012368001,0.012368001,0.048321977,0.008681534,0.060159692,0.266919222,0.32206012,
 12/16  14:00:00,2.744140812,0.704778844,0.862090907,0,0.746980963,0,0.012961948,0.012961948,0.012961948,0.048321977,0.008681534,0.058251604,0.276149139,0.289882643,
 12/16  15:00:00,2.833269439,0.696844972,0.898645472,0,0.786901733,0,0.013654671,0.013654671,0.013654671,0.053408513,0.009595381,0.055210717,0.291698638,0.262747053,
 12/16  16:00:00,2.661457797,0.743652632,0.78556451,0,0.646078659,0,0.011211046,0.011211046,0.011211046,0.073754623,0.013250766,0.057610112,0.307913357,0.269382728,
 12/16  17:00:00,3.320846693,0.922722541,0.993849266,0,0.776531164,0,0.013474716,0.013474716,0.013474716,0.13224964,0.02375999,0.067102408,0.364207536,0.311398251,
 12/16  18:00:00,6.029184654,1.23795792,2.121346391,0,1.777351323,0,0.030936399,0.030936399,0.030936399,0.231436877,0.041579984,0.084249012,0.44245395,0.396771699,
 12/16  19:00:00,4.548526397,1.456240299,1.197866099,0,0.920775058,0,0.015989321,0.015989321,0.015989321,0.305191469,0.054830745,0.085283318,0.480371446,0.474043999,
 12/16  20:00:00,4.113666749,1.419778806,0.951870432,0,0.792068477,0,0.013744326,0.013744326,0.013744326,0.28484539,0.051175365,0.076857507,0.495837794,0.486788424,
 12/16  21:00:00,4.244202466,1.357376751,1.030989543,0,0.921787456,0,0.015995268,0.015995268,0.015995268,0.259412775,0.046606138,0.067159962,0.512884037,0.444788573,
 12/16  22:00:00,4.386934952,1.237541928,1.17985076,0,1.093664896,0,0.018977762,0.018977762,0.018977762,0.218720555,0.039295367,0.060018069,0.500910091,0.389090085,
 12/16  23:00:00,4.238626839,1.016947412,1.272100109,0,1.20979163,0,0.020992845,0.020992845,0.020992845,0.16276879,0.029243065,0.051323808,0.43347349,0.308615414,
 12/16  24:00:00,4.52790504,0.808260348,1.566377345,0,1.518325019,0,0.026346654,0.026346654,0.026346654,0.114446813,0.020561531,0.044213625,0.376680397,0.215481328,
 12/17  01:00:00,4.618194629,0.572488026,1.785638528,0,1.749443353,0,0.030357123,0.030357123,0.030357123,0.058495048,0.010509229,0.038977013,0.311572063,0.112047551,
 12/17  02:00:00,4.735536239,0.475289813,1.915667002,0,1.881168574,0,0.032642878,0.032642878,0.032642878,0.035605685,0.006396923,0.036603809,0.286875799,0.066634719,
 12/17  03:00:00,4.78730988,0.445298477,1.961536409,0,1.934671325,0,0.033571281,0.033571281,0.033571281,0.022889363,0.004112306,0.034538454,0.283549703,0.05610737,
 12/17  04:00:00,4.902976958,0.445201561,2.020369224,0,1.993778362,0,0.034596933,0.034596933,0.034596933,0.022889363,0.004112306,0.033276956,0.279558387,0.060237616,
 12/17  05:00:00,5.17618157,0.474169745,2.147690346,0,2.114420203,0,0.036690364,0.036690364,0.036690364,0.022889363,0.004112306,0.033830483,0.268998032,0.097119198,
 12/17  06:00:00,5.110788502,0.673456292,2.005854873,0,1.963058465,0,0.034063868,0.034063868,0.034063868,0.025432624,0.004569229,0.036045231,0.300180184,0.262635157,
 12/17  07:00:00,6.219705664,1.073283375,2.326088409,0,2.25048865,0,0.039051485,0.039051485,0.039051485,0.053408513,0.009595381,0.042858198,0.346828683,0.571011115,
 12/17  08:00:00,5.491405855,1.24782421,1.858550653,0,1.744477523,0,0.030270954,0.030270954,0.030270954,0.109360277,0.019647684,0.052201185,0.368531461,0.64228265,
 12/17  09:00:00,5.097774809,1.13888424,1.7467666,0,1.629222936,0,0.028271005,0.028271005,0.028271005,0.106817025,0.019190763,0.060508167,0.311572063,0.601995218,
 12/17  10:00:00,4.729226927,0.959175193,1.704194577,0,1.585383297,0,0.027510279,0.027510279,0.027510279,0.058495048,0.010509229,0.063765725,0.265173021,0.52319189,
 12/17  11:00:00,4.549688079,0.868294347,1.65989143,0,1.552491031,0,0.026939518,0.026939518,0.026939518,0.048321977,0.008681534,0.059779755,0.271409451,0.442632111,
 12/17  12:00:00,4.478558444,0.799443398,1.666758353,0,1.544563509,0,0.026801956,0.026801956,0.026801956,0.048321977,0.008681534,0.058891201,0.271492604,0.374724125,
 12/17  13:00:00,4.202707071,0.742463294,1.569130305,0,1.432460941,0,0.024856702,0.024856702,0.024856702,0.048321977,0.008681534,0.060159692,0.266919222,0.322994167,
 12/17  14:00:00,4.049583278,0.716548684,1.492518041,0,1.377408096,0,0.023901401,0.023901401,0.023901401,0.048321977,0.008681534,0.058251604,0.276149139,0.29071303,
 12/17  15:00:00,4.032642296,0.707641448,1.477857544,0,1.366113804,0,0.023705417,0.023705417,0.023705417,0.053408513,0.009595381,0.055210717,0.291698638,0.263492781,
 12/17  16:00:00,4.098776843,0.75646405,1.479749609,0,1.340263758,0,0.023256856,0.023256856,0.023256856,0.073754623,0.013250766,0.057610112,0.307913357,0.270148336,
 12/17  17:00:00,4.349429603,0.932236355,1.490457756,0,1.273139654,0,0.022092088,0.022092088,0.022092088,0.13224964,0.02375999,0.067102408,0.364207536,0.312294693,
 12/17  18:00:00,6.557765442,1.2434471,2.376396097,0,2.032401029,0,0.035267131,0.035267131,0.035267131,0.231436877,0.041579984,0.084249012,0.44245395,0.397930147,
 12/17  19:00:00,4.957261067,1.461034352,1.39472974,0,1.117638699,0,0.019393766,0.019393766,0.019393766,0.305191469,0.054830745,0.085283318,0.480371446,0.475433607,
 12/17  20:00:00,4.559648553,1.424929946,1.166694187,0,1.006892232,0,0.017472044,0.017472044,0.017472044,0.28484539,0.051175365,0.076857507,0.495837794,0.488211847,
 12/17  21:00:00,4.436683341,1.360277659,1.12337486,0,1.014172773,0,0.017598379,0.017598379,0.017598379,0.259412775,0.046606138,0.067159962,0.512884037,0.446086369,
 12/17  22:00:00,4.338286359,1.238254339,1.155796363,0,1.069610498,0,0.018560359,0.018560359,0.018560359,0.218720555,0.039295367,0.060018069,0.500910091,0.390219898,
 12/17  23:00:00,4.274637291,1.018122247,1.289076057,0,1.226767577,0,0.021287419,0.021287419,0.021287419,0.16276879,0.029243065,0.051323808,0.43347349,0.309495675,
 12/17  24:00:00,4.412367075,0.807875858,1.510261236,0,1.462208909,0,0.025372902,0.025372902,0.025372902,0.114446813,0.020561531,0.044213625,0.376680397,0.216070589,
 12/18  01:00:00,4.531437007,0.564494449,1.747415617,0,1.711220441,0,0.029693862,0.029693862,0.029693862,0.058495048,0.010509229,0.038648574,0.311572063,0.105045674,
 12/18  02:00:00,4.508109994,0.469774315,1.807623862,0,1.773125434,0,0.030768065,0.030768065,0.030768065,0.035605685,0.006396923,0.036403781,0.286875799,0.063194062,
 12/18  03:00:00,4.585522576,0.440782729,1.86546107,0,1.838595986,0,0.031904139,0.031904139,0.031904139,0.022889363,0.004112306,0.034419002,0.283549703,0.053378216,
 12/18  04:00:00,4.955697172,0.442578104,2.047387769,0,2.020796907,0,0.035065771,0.035065771,0.035065771,0.022889363,0.004112306,0.033177023,0.279558387,0.057245254,
 12/18  05:00:00,4.872020769,0.465320491,2.003858755,0,1.970588613,0,0.034194534,0.034194534,0.034194534,0.022889363,0.004112306,0.033669607,0.268998032,0.090926649,
 12/18  06:00:00,5.005559402,0.653463059,1.964464342,0,1.921667934,0,0.033345641,0.033345641,0.033345641,0.025432624,0.004569229,0.035745107,0.300180184,0.243660275,
 12/18  07:00:00,5.173423792,1.020348013,1.84230751,0,1.766707751,0,0.030656702,0.030656702,0.030656702,0.053408513,0.009595381,0.042257835,0.346828683,0.527070898,
 12/18  08:00:00,6.489981131,1.20451645,2.366834409,0,2.252761279,0,0.03909092,0.03909092,0.03909092,0.109360277,0.019647684,0.051056811,0.368531461,0.591299296,
 12/18  09:00:00,5.435646802,1.089841197,1.936219855,0,1.818676192,0,0.031558482,0.031558482,0.031558482,0.106817025,0.019190763,0.058654261,0.311572063,0.551518603,
 12/18  10:00:00,5.058232743,0.915975562,1.886621719,0,1.767810439,0,0.030675837,0.030675837,0.030675837,0.058495048,0.010509229,0.061620214,0.265173021,0.478972214,
 12/18  11:00:00,4.535267337,0.829699367,1.672654884,0,1.565254485,0,0.027160995,0.027160995,0.027160995,0.048321977,0.008681534,0.057762654,0.271409451,0.405832756,
 12/18  12:00:00,4.144052685,0.765202203,1.521295673,0,1.399100828,0,0.024277823,0.024277823,0.024277823,0.048321977,0.008681534,0.057124397,0.271492604,0.344773868,
 12/18  13:00:00,3.418679518,0.708858975,1.204200572,0,1.067531207,0,0.018524279,0.018524279,0.018524279,0.048321977,0.008681534,0.058593194,0.266919222,0.29728877,
 12/18  14:00:00,2.656360357,0.681617256,0.831333821,0,0.716223877,0,0.012428237,0.012428237,0.012428237,0.048321977,0.008681534,0.056748042,0.276149139,0.268758328,
 12/18  15:00:00,2.525590399,0.673758705,0.760584498,0,0.648840759,0,0.011258975,0.011258975,0.011258975,0.053408513,0.009595381,0.05392698,0.291698638,0.243340218,
 12/18  16:00:00,3.101327215,0.726636166,1.008798548,0,0.869312697,0,0.015084702,0.015084702,0.015084702,0.073754623,0.013250766,0.056406952,0.307913357,0.249695765,
 12/18  17:00:00,3.499144703,0.897808684,1.093488359,0,0.876170257,0,0.015203698,0.015203698,0.015203698,0.13224964,0.02375999,0.065849143,0.364207536,0.286008678,
 12/18  18:00:00,5.907520902,1.204124356,2.079210552,0,1.735215484,0,0.030203524,0.030203524,0.030203524,0.231436877,0.041579984,0.082889127,0.44245395,0.365030895,
 12/18  19:00:00,4.406041791,1.410963083,1.151364838,0,0.874273797,0,0.015184706,0.015184706,0.015184706,0.305191469,0.054830745,0.083492295,0.480371446,0.431362422,
 12/18  20:00:00,3.939206149,1.368236874,0.892976683,0,0.733174729,0,0.012722376,0.012722376,0.012722376,0.28484539,0.051175365,0.074792186,0.495837794,0.438333764,
 12/18  21:00:00,3.818207948,1.306191076,0.849231139,0,0.740029052,0,0.012841315,0.012841315,0.012841315,0.259412775,0.046606138,0.065329786,0.512884037,0.398587026,
 12/18  22:00:00,3.760993204,1.192984312,0.897276432,0,0.811090567,0,0.014074406,0.014074406,0.014074406,0.218720555,0.039295367,0.058492662,0.500910091,0.350961231,
 12/18  23:00:00,3.645193862,0.980533051,1.00115661,0,0.93884813,0,0.016291312,0.016291312,0.016291312,0.16276879,0.029243065,0.05029679,0.43347349,0.277929604,
 12/18  24:00:00,3.608921071,0.780751477,1.132252821,0,1.084200494,0,0.018813532,0.018813532,0.018813532,0.114446813,0.020561531,0.043586942,0.376680397,0.196132263,
 12/19  01:00:00,3.566481634,0.556640092,1.281005153,0,1.244809978,0,0.021600499,0.021600499,0.021600499,0.058495048,0.010509229,0.038648574,0.311572063,0.105284679,
 12/19  02:00:00,3.515143337,0.461560981,1.327737991,0,1.293239564,0,0.022440871,0.022440871,0.022440871,0.035605685,0.006396923,0.036403781,0.286875799,0.063307922,
 12/19  03:00:00,3.580911848,0.432441949,1.379962966,0,1.353097882,0,0.023479559,0.023479559,0.023479559,0.022889363,0.004112306,0.034419002,0.283549703,0.053462017,
 12/19  04:00:00,3.662160472,0.431826379,1.422266361,0,1.395675498,0,0.024218385,0.024218385,0.024218385,0.022889363,0.004112306,0.033177023,0.279558387,0.057340915,
 12/19  05:00:00,3.736663672,0.455995712,1.455125395,0,1.421855253,0,0.024672668,0.024672668,0.024672668,0.022889363,0.004112306,0.033669607,0.268998032,0.091123736,
 12/19  06:00:00,3.892665843,0.644777917,1.426366115,0,1.383569707,0,0.02400832,0.02400832,0.02400832,0.025432624,0.004569229,0.035745107,0.300180184,0.244312454,
 12/19  07:00:00,4.10012318,1.012833825,1.322932926,0,1.247333168,0,0.021644283,0.021644283,0.021644283,0.053408513,0.009595381,0.042257835,0.346828683,0.52856913,
 12/19  08:00:00,4.138209866,1.186476208,1.229570367,0,1.115497237,0,0.019356607,0.019356607,0.019356607,0.109360277,0.019647684,0.051056811,0.368531461,0.592993368,
 12/19  09:00:00,3.785074214,1.077562978,1.137853096,0,1.020309433,0,0.017704865,0.017704865,0.017704865,0.106817025,0.019190763,0.058654261,0.311572063,0.553094001,
 12/19  10:00:00,3.154811615,0.901364228,0.966174831,0,0.847363551,0,0.014703831,0.014703831,0.014703831,0.058495048,0.010509229,0.061620214,0.265173021,0.480332885,
 12/19  11:00:00,2.780412597,0.81611878,0.824104446,0,0.716704048,0,0.012436569,0.012436569,0.012436569,0.048321977,0.008681534,0.057762654,0.271409451,0.406976595,
 12/19  12:00:00,1.825471319,0.746713554,0.40042411,0,0.278229266,0,0.004827959,0.004827959,0.004827959,0.048321977,0.008681534,0.057124397,0.271492604,0.345735084,
 12/19  13:00:00,1.494176129,0.693533914,0.273827775,0,0.137158411,0,0.002380034,0.002380034,0.002380034,0.048321977,0.008681534,0.058593194,0.266919222,0.298107954,
 12/19  14:00:00,1.704237137,0.67435847,0.370886438,0,0.255776493,0,0.004438348,0.004438348,0.004438348,0.048321977,0.008681534,0.056748042,0.276149139,0.269489431,
 12/19  15:00:00,1.490152405,0.665726123,0.259913591,0,0.148169852,0,0.002571109,0.002571109,0.002571109,0.053408513,0.009595381,0.05392698,0.291698638,0.243995501,
 12/19  16:00:00,1.717181112,0.715697853,0.339612671,0,0.20012682,0,0.00347269,0.00347269,0.00347269,0.073754623,0.013250766,0.056406952,0.307913357,0.250369465,
 12/19  17:00:00,1.899801838,0.885173426,0.320260645,0,0.102942543,0,0.001786305,0.001786305,0.001786305,0.13224964,0.02375999,0.065849143,0.364207536,0.286790813,
 12/19  18:00:00,3.083253642,1.181368418,0.714111076,0,0.370116008,0,0.006432734,0.006432734,0.006432734,0.231436877,0.041579984,0.082889127,0.44245395,0.366045746,
 12/19  19:00:00,2.597873671,1.396896675,0.277091041,0,0,0,0,0,0,0.305191469,0.054830745,0.083492295,0.480371446,0.43248072,
 12/19  20:00:00,2.422994833,1.356542143,0.159801955,0,0,0,0,0,0,0.28484539,0.051175365,0.074792186,0.495837794,0.439361409,
 12/19  21:00:00,2.287690536,1.294255712,0.109202088,0,0,0,0,0,0,0.259412775,0.046606138,0.065329786,0.512884037,0.399492977,
 12/19  22:00:00,2.083295887,1.179691348,0.086185864,0,0,0,0,0,0,0.218720555,0.039295367,0.058492662,0.500910091,0.351742673,
 12/19  23:00:00,1.702928641,0.964838026,0.06230848,0,0,0,0,0,0,0.16276879,0.029243065,0.05029679,0.43347349,0.278525892,
 12/19  24:00:00,1.484455426,0.763365617,0.105439514,0,0.057387188,0,0.000995808,0.000995808,0.000995808,0.114446813,0.020561531,0.043586942,0.376680397,0.196564127,
 12/20  01:00:00,1.473896718,0.539327732,0.269689269,0,0.233494093,0,0.00405357,0.00405357,0.00405357,0.058495048,0.010509229,0.038648574,0.311572063,0.105519248,
 12/20  02:00:00,1.499054104,0.444773324,0.353436356,0,0.318937928,0,0.005541436,0.005541436,0.005541436,0.035605685,0.006396923,0.036403781,0.286875799,0.0634197,
 12/20  03:00:00,1.55977395,0.415585694,0.403229925,0,0.37636484,0,0.006541039,0.006541039,0.006541039,0.022889363,0.004112306,0.034419002,0.283549703,0.053544281,
 12/20  04:00:00,1.688769411,0.415381987,0.468600472,0,0.442009609,0,0.007680088,0.007680088,0.007680088,0.022889363,0.004112306,0.033177023,0.279558387,0.05743482,
 12/20  05:00:00,1.859848935,0.44045843,0.54808279,0,0.514812647,0,0.00894192,0.00894192,0.00894192,0.022889363,0.004112306,0.033669607,0.268998032,0.091317202,
 12/20  06:00:00,2.05174078,0.629978336,0.536463011,0,0.493666603,0,0.008568562,0.008568562,0.008568562,0.025432624,0.004569229,0.035745107,0.300180184,0.244952631,
 12/20  07:00:00,2.883526453,1.004090739,0.734326743,0,0.658726984,0,0.011430525,0.011430525,0.011430525,0.053408513,0.009595381,0.042257835,0.346828683,0.530039802,
 12/20  08:00:00,2.54283012,1.174747561,0.457832138,0,0.343759008,0,0.00596506,0.00596506,0.00596506,0.109360277,0.019647684,0.051056811,0.368531461,0.594656268,
 12/20  09:00:00,2.865296736,1.071383897,0.692642146,0,0.575098483,0,0.009979366,0.009979366,0.009979366,0.106817025,0.019190763,0.058654261,0.311572063,0.554640419,
 12/20  10:00:00,2.785148786,0.899588971,0.786897398,0,0.668086118,0,0.011592929,0.011592929,0.011592929,0.058495048,0.010509229,0.061620214,0.265173021,0.481668531,
 12/20  11:00:00,2.563376873,0.815412283,0.718683792,0,0.611283393,0,0.010607263,0.010607263,0.010607263,0.048321977,0.008681534,0.057762654,0.271409451,0.408099404,
 12/20  12:00:00,2.529838175,0.753555453,0.740339055,0,0.61814421,0,0.010726315,0.010726315,0.010726315,0.048321977,0.008681534,0.057124397,0.271492604,0.346678627,
 12/20  13:00:00,1.979312126,0.698399262,0.507871259,0,0.371201895,0,0.006441261,0.006441261,0.006441261,0.048321977,0.008681534,0.058593194,0.266919222,0.298912074,
 12/20  14:00:00,1.225373604,0.671054736,0.139138626,0,0.024028682,0,0.000416956,0.000416956,0.000416956,0.048321977,0.008681534,0.056748042,0.276149139,0.270207088,
 12/20  15:00:00,1.184100791,0.66372754,0.111743739,0,0,0,0,0,0,0.053408513,0.009595381,0.05392698,0.291698638,0.244568028,
 12/20  16:00:00,1.47115475,0.714256353,0.220422599,0,0.080936747,0,0.001404451,0.001404451,0.001404451,0.073754623,0.013250766,0.056406952,0.307913357,0.250996204,
 12/20  17:00:00,2.154219279,0.888068078,0.442831679,0,0.225513577,0,0.003913212,0.003913212,0.003913212,0.13224964,0.02375999,0.065849143,0.364207536,0.287558557,
 12/20  18:00:00,4.558991165,1.194776918,1.426657118,0,1.08266205,0,0.018845047,0.018845047,0.018845047,0.231436877,0.041579984,0.082889127,0.44245395,0.367041934,
