Date/Time,Net,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,
 10/24  13:00:00,16.26930613,1.523339456,6.610979179,0,6.585055763,0,0.195502522,0.195502522,0.195502522,0.158899325,0.03591762,0.392839479,0.37576774,0.34164277,
 10/24  14:00:00,16.26990509,1.481900771,6.635906012,0,6.608522891,0,0.196222286,0.196222286,0.196222286,0.158899325,0.03591762,0.363165015,0.396926598,0.307999927,
 10/24  15:00:00,16.44266368,1.532095416,6.674129996,0,6.645224724,0,0.197329442,0.197329442,0.197329442,0.167262474,0.037808027,0.375164065,0.418990648,0.31277076,
 10/24  16:00:00,16.78947562,1.759957021,6.643912814,0,6.609722943,0,0.196284153,0.196284153,0.196284153,0.209078093,0.047260034,0.435099749,0.495592502,0.353872491,
 10/24  17:00:00,18.7529738,2.242926548,7.17523308,0,7.133697851,0,0.211903072,0.211903072,0.211903072,0.342888095,0.077506432,0.542946891,0.602065686,0.442846372,
 10/24  18:00:00,18.92706331,2.694194566,6.878232241,0,6.833137518,0,0.203025075,0.203025075,0.203025075,0.627234275,0.141780072,0.489747791,0.653661618,0.525975735,
 10/24  19:00:00,19.61861031,3.043589696,6.867780925,0,6.821234304,0,0.202712947,0.202712947,0.202712947,0.986848543,0.223067319,0.393243357,0.674707327,0.540240203,
 10/24  20:00:00,20.86607526,3.109458929,7.38631955,0,7.338172718,0,0.218131474,0.218131474,0.218131474,1.087206077,0.245752118,0.346868578,0.697902866,0.490827816,
 10/24  21:00:00,20.83104469,2.804837137,7.635490676,0,7.588467894,0,0.225622876,0.225622876,0.225622876,0.911580456,0.206053713,0.326136774,0.681609414,0.431063906,
 10/24  22:00:00,20.62842731,2.291727937,7.986953676,0,7.946261485,0,0.236278013,0.236278013,0.236278013,0.685776064,0.155012865,0.264015642,0.589845597,0.338029755,
 10/24  23:00:00,19.64286941,1.77419481,7.959601539,0,7.924240782,0,0.235628592,0.235628592,0.235628592,0.476697974,0.10775286,0.18093082,0.512564848,0.237849716,
 10/24  24:00:00,18.69099747,1.233084059,7.967625022,0,7.93837629,0,0.236061033,0.236061033,0.236061033,0.242530562,0.054821633,0.122407601,0.423969202,0.130524027,
 10/25  01:00:00,18.74533971,1.026862306,8.169321732,0,8.142391354,0,0.242128626,0.242128626,0.242128626,0.150536175,0.034027213,0.105451096,0.390363957,0.081585238,
 10/25  02:00:00,19.16654084,0.941240314,8.450534485,0,8.423916343,0,0.250509942,0.250509942,0.250509942,0.100357484,0.022684813,0.090439573,0.385837998,0.068640503,
 10/25  03:00:00,19.40451809,0.93443217,8.574353842,0,8.548110383,0,0.254213345,0.254213345,0.254213345,0.100357484,0.022684813,0.081532515,0.380406848,0.072467164,
 10/25  04:00:00,19.66732679,0.974081528,8.681785166,0,8.656533058,0,0.257464887,0.257464887,0.257464887,0.100357484,0.022684813,0.093453154,0.366036928,0.111314261,
 10/25  05:00:00,19.68468694,1.209464731,8.546559896,0,8.518380573,0,0.253387136,0.253387136,0.253387136,0.108720608,0.024575212,0.108356723,0.408467793,0.283187259,
 10/25  06:00:00,22.67862506,1.829806223,9.555517392,0,9.522958956,0,0.283312622,0.283312622,0.283312622,0.225804389,0.051040819,0.171615043,0.471944367,0.603318984,
 10/25  07:00:00,22.64278824,2.347230273,9.096440935,0,9.061845157,0,0.269626958,0.269626958,0.269626958,0.459971801,0.103972045,0.262970903,0.501476249,0.688942316,
 10/25  08:00:00,19.69175657,2.17914899,7.793725881,0,7.764477149,0,0.23104732,0.23104732,0.23104732,0.409793033,0.09262966,0.334870699,0.423969202,0.664069075,
 10/25  09:00:00,16.81896098,1.827382592,6.703322856,0,6.67842982,0,0.198732835,0.198732835,0.198732835,0.200714943,0.045369627,0.406710563,0.360832075,0.592252549,
 10/25  10:00:00,14.77623368,1.690717971,5.803823021,0,5.778344542,0,0.171953192,0.171953192,0.171953192,0.158899325,0.03591762,0.423353376,0.369318248,0.50850621,
 10/25  11:00:00,12.8302169,1.608921469,4.902474668,0,4.876988383,0,0.145136523,0.145136523,0.145136523,0.158899325,0.03591762,0.442174469,0.369431397,0.434592134,
 10/25  12:00:00,12.61194255,1.533372445,4.841635773,0,4.816578813,0,0.143340074,0.143340074,0.143340074,0.158899325,0.03591762,0.432310149,0.363208204,0.376927074,
 10/25  13:00:00,12.54954612,1.473390061,4.853809442,0,4.827886026,0,0.143678809,0.143678809,0.143678809,0.158899325,0.03591762,0.392839479,0.37576774,0.343517087,
 10/25  14:00:00,12.93339627,1.437119343,5.05972298,0,5.03233986,0,0.149768508,0.149768508,0.149768508,0.158899325,0.03591762,0.363165015,0.396926598,0.309672276,
 10/25  15:00:00,14.78280483,1.510841679,5.889186352,0,5.86028108,0,0.174423501,0.174423501,0.174423501,0.167262474,0.037808027,0.375164065,0.418990648,0.314422965,
 10/25  16:00:00,14.11339051,1.724645842,5.379303349,0,5.345113478,0,0.159099154,0.159099154,0.159099154,0.209078093,0.047260034,0.435099749,0.495592502,0.35574631,
 10/25  17:00:00,16.48453435,2.2138029,6.102786698,0,6.061251469,0,0.180428726,0.180428726,0.180428726,0.342888095,0.077506432,0.542946891,0.602065686,0.44519707,
 10/25  18:00:00,15.93301519,2.655275401,5.463256012,0,5.418161289,0,0.161299578,0.161299578,0.161299578,0.627234275,0.141780072,0.489747791,0.653661618,0.528782066,
 10/25  19:00:00,16.70653299,3.00583573,5.491519458,0,5.444972837,0,0.162112805,0.162112805,0.162112805,0.986848543,0.223067319,0.393243357,0.674707327,0.543086378,
 10/25  20:00:00,17.17403465,3.060579099,5.642089416,0,5.593942584,0,0.166564637,0.166564637,0.166564637,1.087206077,0.245752118,0.346868578,0.697902866,0.493514823,
 10/25  21:00:00,16.51855398,2.746864544,5.598686336,0,5.551663554,0,0.165319728,0.165319728,0.165319728,0.911580456,0.206053713,0.326136774,0.681609414,0.433394461,
 10/25  22:00:00,15.84261663,2.226594759,5.727022383,0,5.686330192,0,0.169339708,0.169339708,0.169339708,0.685776064,0.155012865,0.264015642,0.589845597,0.339834882,
 10/25  23:00:00,16.18942317,1.727186294,6.328705217,0,6.29334446,0,0.187413565,0.187413565,0.187413565,0.476697974,0.10775286,0.18093082,0.512564848,0.239056227,
 10/25  24:00:00,15.76656523,1.192881498,6.586696744,0,6.557448012,0,0.195269994,0.195269994,0.195269994,0.242530562,0.054821633,0.122407601,0.423969202,0.131112505,
 10/26  01:00:00,15.93917291,0.988038312,6.844335649,0,6.817405271,0,0.20300508,0.20300508,0.20300508,0.150536175,0.034027213,0.105451096,0.390363957,0.08188479,
 10/26  02:00:00,15.15950238,0.885494617,6.558896374,0,6.532278232,0,0.194504428,0.194504428,0.194504428,0.100357484,0.022684813,0.090439573,0.385837998,0.068900321,
 10/26  03:00:00,15.43723269,0.879277566,6.701477287,0,6.675233829,0,0.198754117,0.198754117,0.198754117,0.100357484,0.022684813,0.081532515,0.380406848,0.072771789,
 10/26  04:00:00,15.5476142,0.916979226,6.736932021,0,6.711679913,0,0.199830221,0.199830221,0.199830221,0.100357484,0.022684813,0.093453154,0.366036928,0.111846625,
 10/26  05:00:00,15.55974986,1.15319739,6.59886303,0,6.570683707,0,0.195628464,0.195628464,0.195628464,0.108720608,0.024575212,0.108356723,0.408467793,0.28467859,
 10/26  06:00:00,15.94496601,1.738686474,6.375928927,0,6.343370491,0,0.188858501,0.188858501,0.188858501,0.225804389,0.051040819,0.171615043,0.471944367,0.606653355,
 10/26  07:00:00,16.85548573,2.269906799,6.363261039,0,6.328665261,0,0.188420544,0.188420544,0.188420544,0.459971801,0.103972045,0.262970903,0.501476249,0.692825255,
 10/26  08:00:00,16.84002384,2.142850479,6.446000724,0,6.416751992,0,0.191052684,0.191052684,0.191052684,0.409793033,0.09262966,0.334870699,0.423969202,0.6677652,
 10/26  09:00:00,15.66059906,1.814437532,6.154941126,0,6.13004809,0,0.182515036,0.182515036,0.182515036,0.200714943,0.045369627,0.406710563,0.360832075,0.595525288,
 10/26  10:00:00,14.82507936,1.694243125,5.825400323,0,5.799921844,0,0.172675165,0.172675165,0.172675165,0.158899325,0.03591762,0.423353376,0.369318248,0.511309391,
 10/26  11:00:00,14.32869249,1.632351302,5.608384358,0,5.582898073,0,0.166211981,0.166211981,0.166211981,0.158899325,0.03591762,0.442174469,0.369431397,0.43694651,
 10/26  12:00:00,12.41878038,1.532755409,4.749402887,0,4.724345927,0,0.140646952,0.140646952,0.140646952,0.158899325,0.03591762,0.432310149,0.363208204,0.379003159,
 10/26  13:00:00,12.54179414,1.475168991,4.849179036,0,4.82325562,0,0.143588777,0.143588777,0.143588777,0.158899325,0.03591762,0.392839479,0.37576774,0.34538605,
 10/26  14:00:00,10.02675318,1.398038929,3.687168824,0,3.659785703,0,0.10895039,0.10895039,0.10895039,0.158899325,0.03591762,0.363165015,0.396926598,0.31140998,
 10/26  15:00:00,8.896556058,1.430000719,3.110513295,0,3.081608023,0,0.091736269,0.091736269,0.091736269,0.167262474,0.037808027,0.375164065,0.418990648,0.316269236,
 10/26  16:00:00,8.085277026,1.642038626,2.533592045,0,2.499402174,0,0.074404601,0.074404601,0.074404601,0.209078093,0.047260034,0.435099749,0.495592502,0.357833648,
 10/26  17:00:00,10.51755501,2.132479575,3.285727711,0,3.244192482,0,0.096582711,0.096582711,0.096582711,0.342888095,0.077506432,0.542946891,0.602065686,0.447719759,
 10/26  18:00:00,11.20639271,2.591749658,3.231345286,0,3.186250564,0,0.094874482,0.094874482,0.094874482,0.627234275,0.141780072,0.489747791,0.653661618,0.531681419,
 10/26  19:00:00,15.29116611,2.988793192,4.822175532,0,4.775628911,0,0.142233977,0.142233977,0.142233977,0.986848543,0.223067319,0.393243357,0.674707327,0.545922668,
 10/26  20:00:00,17.25312576,3.064211115,5.678081156,0,5.629934324,0,0.167723174,0.167723174,0.167723174,1.087206077,0.245752118,0.346868578,0.697902866,0.495988302,
 10/26  21:00:00,17.9798803,2.769665886,6.287032592,0,6.24000981,0,0.18593055,0.18593055,0.18593055,0.911580456,0.206053713,0.326136774,0.681609414,0.43558498,
 10/26  22:00:00,18.43328075,2.2647507,6.948514141,0,6.90782195,0,0.205847931,0.205847931,0.205847931,0.685776064,0.155012865,0.264015642,0.589845597,0.3414826,
 10/26  23:00:00,20.53341098,1.789398715,8.377784438,0,8.342423681,0,0.248619216,0.248619216,0.248619216,0.476697974,0.10775286,0.18093082,0.512564848,0.240062996,
 10/26  24:00:00,20.84077003,1.264806707,8.980565666,0,8.951316934,0,0.266783909,0.266783909,0.266783909,0.242530562,0.054821633,0.122407601,0.423969202,0.131523799,
 10/27  01:00:00,22.30895895,1.077880399,9.84966977,0,9.822739392,0,0.292763649,0.292763649,0.292763649,0.150536175,0.034027213,0.105451096,0.390363957,0.081968308,
 10/27  02:00:00,22.88766396,0.994338071,10.20524445,0,10.1786263,0,0.303378423,0.303378423,0.303378423,0.100357484,0.022684813,0.090439573,0.385837998,0.068869779,
 10/27  03:00:00,23.44579841,0.992075425,10.48009799,0,10.45385453,0,0.311596267,0.311596267,0.311596267,0.100357484,0.022684813,0.081532515,0.380406848,0.072727498,
 10/27  04:00:00,23.90160145,1.034866445,10.67838278,0,10.65313067,0,0.317563057,0.317563057,0.317563057,0.100357484,0.022684813,0.093453154,0.366036928,0.112001007,
 10/27  05:00:00,25.26097772,1.290972191,11.17555354,0,11.14737421,0,0.332319149,0.332319149,0.332319149,0.108720608,0.024575212,0.108356723,0.408467793,0.285762706,
 10/27  06:00:00,27.93813373,1.910404891,12.03326513,0,12.00070669,0,0.357784132,0.357784132,0.357784132,0.225804389,0.051040819,0.171615043,0.471944367,0.609446142,
 10/27  07:00:00,26.76027399,2.412777279,11.03483545,0,11.00023967,0,0.328010196,0.328010196,0.328010196,0.459971801,0.103972045,0.262970903,0.501476249,0.696106085,
 10/27  08:00:00,23.32623002,2.237701534,9.504409427,0,9.475160695,0,0.282565255,0.282565255,0.282565255,0.409793033,0.09262966,0.334870699,0.423969202,0.671103683,
 10/27  09:00:00,18.39732906,1.856245363,7.444324122,0,7.419431086,0,0.22123376,0.22123376,0.22123376,0.200714943,0.045369627,0.406710563,0.360832075,0.598614395,
 10/27  10:00:00,13.39124678,1.677001175,5.147082725,0,5.121604246,0,0.152690021,0.152690021,0.152690021,0.158899325,0.03591762,0.423353376,0.369318248,0.514052585,
 10/27  11:00:00,8.866866704,1.558125043,3.029586479,0,3.004100194,0,0.089544059,0.089544059,0.089544059,0.158899325,0.03591762,0.442174469,0.369431397,0.439388172,
 10/27  12:00:00,6.278312179,1.448668723,1.850573775,0,1.825516815,0,0.054405856,0.054405856,0.054405856,0.158899325,0.03591762,0.432310149,0.363208204,0.38115757,
 10/27  13:00:00,3.652585095,1.352290749,0.653350555,0,0.627427139,0,0.018697496,0.018697496,0.018697496,0.158899325,0.03591762,0.392839479,0.37576774,0.347399088,
 10/27  14:00:00,2.339105974,1.311513714,0.02738312,0,0,0.016579602,0.004047126,0.020626728,0.004047126,0.158899325,0.03591762,0.363165015,0.396926598,0.313208428,
 10/27  15:00:00,2.987395713,1.533782139,0.028905272,0,0,0.155722947,0.038012398,0.193735345,0.038012398,0.167262474,0.037808027,0.375164065,0.418990648,0.318051581,
 10/27  16:00:00,3.49607765,1.790280219,0.034189871,0,0,0.177350849,0.043291828,0.220642677,0.043291828,0.209078093,0.047260034,0.435099749,0.495592502,0.359837165,
 10/27  17:00:00,3.995250081,2.043256786,0.206679602,0,0.165144372,0,0.004920739,0.004920739,0.004920739,0.342888095,0.077506432,0.542946891,0.602065686,0.450158943,
 10/27  18:00:00,5.56316606,2.515206392,0.566986984,0,0.521892262,0,0.015552222,0.015552222,0.015552222,0.627234275,0.141780072,0.489747791,0.653661618,0.534460413,
 10/27  19:00:00,7.946807635,2.888461981,1.355013519,0,1.308466897,0,0.038999564,0.038999564,0.038999564,0.986848543,0.223067319,0.393243357,0.674707327,0.548825871,
 10/27  20:00:00,10.44192719,2.971117447,2.462640315,0,2.414493483,0,0.071982101,0.071982101,0.071982101,1.087206077,0.245752118,0.346868578,0.697902866,0.498635707,
 10/27  21:00:00,12.4229409,2.693877594,3.663597818,0,3.616575037,0,0.107836697,0.107836697,0.107836697,0.911580456,0.206053713,0.326136774,0.681609414,0.437890541,
 10/27  22:00:00,12.87591408,2.188435294,4.325123096,0,4.284430905,0,0.127758205,0.127758205,0.127758205,0.685776064,0.155012865,0.264015642,0.589845597,0.34325692,
 10/27  23:00:00,12.68855573,1.680369317,4.675262338,0,4.639901581,0,0.138358665,0.138358665,0.138358665,0.476697974,0.10775286,0.18093082,0.512564848,0.24129415,
 10/27  24:00:00,13.7138881,1.165290113,5.61713421,0,5.587885478,0,0.166616433,0.166616433,0.166616433,0.242530562,0.054821633,0.122407601,0.423969202,0.132174682,
 10/28  01:00:00,14.2246285,0.973977083,6.027911288,0,6.00098091,0,0.178925307,0.178925307,0.178925307,0.150536175,0.034027213,0.110055957,0.390363957,0.087298474,
 10/28  02:00:00,14.7325293,0.886643109,6.35217815,0,6.325560008,0,0.188593907,0.188593907,0.188593907,0.100357484,0.022684813,0.093486018,0.385837998,0.072912888,
 10/28  03:00:00,15.19223711,0.881863072,6.581857536,0,6.555614077,0,0.195442599,0.195442599,0.195442599,0.100357484,0.022684813,0.083125486,0.380406848,0.077075842,
 10/28  04:00:00,16.36827768,0.940514226,7.116571963,0,7.091319856,0,0.211407637,0.211407637,0.211407637,0.100357484,0.022684813,0.096569503,0.366036928,0.120687861,
 10/28  05:00:00,16.84756335,1.201964049,7.189211402,0,7.161032079,0,0.213485336,0.213485336,0.213485336,0.108720608,0.024575212,0.113136198,0.408467793,0.310808902,
 10/28  06:00:00,17.50069724,1.832096843,7.069500944,0,7.036942507,0,0.209785299,0.209785299,0.209785299,0.225804389,0.051040819,0.184011474,0.471944367,0.666740495,
 10/28  07:00:00,20.17092931,2.412052936,7.869825667,0,7.835229888,0,0.233580523,0.233580523,0.233580523,0.459971801,0.103972045,0.287659159,0.501476249,0.765123158,
 10/28  08:00:00,16.4953085,2.248531917,6.211983286,0,6.182734554,0,0.184317544,0.184317544,0.184317544,0.409793033,0.09262966,0.372714216,0.423969202,0.74233826,
 10/28  09:00:00,12.28124038,1.88538439,4.478179638,0,4.453286602,0,0.132742101,0.132742101,0.132742101,0.200714943,0.045369627,0.459246797,0.360832075,0.663708846,
 10/28  10:00:00,9.325315381,1.732385269,3.146243159,0,3.12076468,0,0.093010479,0.093010479,0.093010479,0.158899325,0.03591762,0.482755643,0.369318248,0.569713954,
 10/28  11:00:00,7.439248789,1.642976226,2.276426739,0,2.250940454,0,0.067081891,0.067081891,0.067081891,0.158899325,0.03591762,0.503411355,0.369431397,0.485464637,
 10/28  12:00:00,4.203258235,1.513008843,0.799957426,0,0.774900466,0,0.023092426,0.023092426,0.023092426,0.158899325,0.03591762,0.488089073,0.363208204,0.421032196,
 10/28  13:00:00,3.228972582,1.429881983,0.389133426,0,0.363210011,0,0.010823431,0.010823431,0.010823431,0.158899325,0.03591762,0.443692184,0.37576774,0.382011683,
 10/28  14:00:00,2.809656725,1.497350531,0.02738312,0,0,0.104076112,0.025405264,0.129481375,0.025405264,0.158899325,0.03591762,0.408811516,0.396926598,0.344544097,
 10/28  15:00:00,2.582731631,1.415864772,0.074612744,0,0.045707472,0,0.001361987,0.001361987,0.001361987,0.167262474,0.037808027,0.418399533,0.418990648,0.349272103,
 10/28  16:00:00,2.951446962,1.661900006,0.034189871,0,0,0.009670383,0.002360567,0.012030951,0.002360567,0.209078093,0.047260034,0.477003988,0.495592502,0.398164439,
 10/28  17:00:00,6.450875151,2.163748645,1.304544302,0,1.263009073,0,0.037640703,0.037640703,0.037640703,0.342888095,0.077506432,0.584190809,0.602065686,0.496686919,
 10/28  18:00:00,8.01532063,2.648231644,1.657758026,0,1.612663304,0,0.048071733,0.048071733,0.048071733,0.627234275,0.141780072,0.529776492,0.653661618,0.594937454,
 10/28  19:00:00,9.634034432,3.017673468,2.08153669,0,2.034990069,0,0.060671815,0.060671815,0.060671815,0.986848543,0.223067319,0.433195571,0.674707327,0.616412893,
 10/28  20:00:00,11.27461946,3.085619503,2.786877001,0,2.738730168,0,0.081666182,0.081666182,0.081666182,1.087206077,0.245752118,0.387533176,0.697902866,0.562789083,
 10/28  21:00:00,11.71159618,2.777302374,3.263326415,0,3.216303633,0,0.095914021,0.095914021,0.095914021,0.911580456,0.206053713,0.367678107,0.681609414,0.491696663,
 10/28  22:00:00,11.93044092,2.248970567,3.827844669,0,3.787152477,0,0.112938097,0.112938097,0.112938097,0.685776064,0.155012865,0.29702439,0.589845597,0.385603554,
 10/28  23:00:00,15.19024751,1.759325469,5.826069891,0,5.790709134,0,0.172690841,0.172690841,0.172690841,0.476697974,0.10775286,0.199054806,0.512564848,0.267794139,
 10/28  24:00:00,16.38172621,1.220094076,6.863992293,0,6.83474356,0,0.203832662,0.203832662,0.203832662,0.242530562,0.054821633,0.130076898,0.423969202,0.142093119,
 10/29  01:00:00,18.26742114,1.24703308,7.753563583,0,7.724314851,0,0.230370443,0.230370443,0.230370443,0.242530562,0.054821633,0.130076898,0.423969202,0.142494341,
 10/29  02:00:00,19.86445428,1.053681252,8.68884123,0,8.661910852,0,0.25834588,0.25834588,0.25834588,0.150536175,0.034027213,0.110055957,0.390363957,0.087582069,
 10/29  03:00:00,19.82903881,0.95851799,8.756809899,0,8.730191758,0,0.260384282,0.260384282,0.260384282,0.100357484,0.022684813,0.093486018,0.385837998,0.072997395,
 10/29  04:00:00,20.4909467,0.956591058,9.081878385,0,9.055634927,0,0.270089232,0.270089232,0.270089232,0.100357484,0.022684813,0.083125486,0.380406848,0.077157195,
 10/29  05:00:00,21.92630254,1.01914009,9.738807057,0,9.713554949,0,0.289717239,0.289717239,0.289717239,0.100357484,0.022684813,0.096569503,0.366036928,0.121004123,
 10/29  06:00:00,22.47429954,1.282576912,9.843362494,0,9.815183171,0,0.292759051,0.292759051,0.292759051,0.108720608,0.024575212,0.113136198,0.408467793,0.31214805,
 10/29  07:00:00,26.1356793,1.956921667,11.14219382,0,11.10963538,0,0.331375795,0.331375795,0.331375795,0.225804389,0.051040819,0.184011474,0.471944367,0.669974824,
 10/29  08:00:00,19.35847782,2.404624208,7.484352367,0,7.449756588,0,0.222221801,0.222221801,0.222221801,0.459971801,0.103972045,0.287659159,0.501476249,0.769053152,
 10/29  09:00:00,14.77591222,2.228397533,5.398619673,0,5.369370941,0,0.16013932,0.16013932,0.16013932,0.409793033,0.09262966,0.372714216,0.423969202,0.7463821,
 10/29  10:00:00,10.48121818,1.863720729,3.626999158,0,3.602106122,0,0.107409577,0.107409577,0.107409577,0.200714943,0.045369627,0.459246797,0.360832075,0.66737771,
 10/29  11:00:00,9.566723627,1.73884524,3.258639912,0,3.233161433,0,0.096395402,0.096395402,0.096395402,0.158899325,0.03591762,0.482755643,0.369318248,0.572789002,
 10/29  12:00:00,6.021240001,1.625638081,1.606034056,0,1.580547771,0,0.047120132,0.047120132,0.047120132,0.158899325,0.03591762,0.503411355,0.369431397,0.488088251,
 10/29  13:00:00,3.650332144,1.507451754,0.537975952,0,0.512918992,0,0.015290408,0.015290408,0.015290408,0.158899325,0.03591762,0.488089073,0.363208204,0.423277125,
 10/29  14:00:00,2.874861014,1.550486656,0.025923416,0,0,0.104005131,0.025387937,0.129393068,0.025387937,0.158899325,0.03591762,0.443692184,0.37576774,0.384046719,
 10/29  15:00:00,3.521078271,1.721178087,0.02738312,0,0,0.282531086,0.068966611,0.351497697,0.068966611,0.158899325,0.03591762,0.408811516,0.396926598,0.346355331,
 10/29  16:00:00,3.49156977,1.730438173,0.028905272,0,0,0.252447963,0.061623239,0.314071202,0.061623239,0.167262474,0.037808027,0.418399533,0.418990648,0.35113629,
 10/29  17:00:00,3.216581914,1.746280684,0.034189871,0,0,0.075824807,0.018509043,0.094333849,0.018509043,0.209078093,0.047260034,0.477003988,0.495592502,0.400242218,
 10/29  18:00:00,7.034801151,2.174450654,1.5788709,0,1.537335671,0,0.045830968,0.045830968,0.045830968,0.342888095,0.077506432,0.584190809,0.602065686,0.499198663,
 10/29  19:00:00,9.057089483,2.665885657,2.147867533,0,2.102772811,0,0.062703675,0.062703675,0.062703675,0.627234275,0.141780072,0.529776492,0.653661618,0.597959524,
 10/29  20:00:00,10.9873943,3.03980525,2.718614095,0,2.672067473,0,0.07969624,0.07969624,0.07969624,0.986848543,0.223067319,0.433195571,0.674707327,0.61952025,
 10/29  21:00:00,11.98527123,3.098474627,3.120786359,0,3.072639527,0,0.091658825,0.091658825,0.091658825,1.087206077,0.245752118,0.387533176,0.697902866,0.565651564,
 10/29  22:00:00,13.25762108,2.8015418,3.991570993,0,3.944548212,0,0.117679463,0.117679463,0.117679463,0.911580456,0.206053713,0.367678107,0.681609414,0.494170648,
 10/29  23:00:00,12.98033508,2.265659322,4.322251632,0,4.28155944,0,0.127735256,0.127735256,0.127735256,0.685776064,0.155012865,0.29702439,0.589845597,0.38749515,
 10/29  24:00:00,13.20231034,1.732655728,4.887350402,0,4.851989645,0,0.144748026,0.144748026,0.144748026,0.476697974,0.10775286,0.199054806,0.512564848,0.269067212,
 10/30  01:00:00,13.93948749,1.16994137,5.722769998,0,5.693521266,0,0.169841954,0.169841954,0.169841954,0.242530562,0.054821633,0.122407601,0.423969202,0.133600416,
 10/30  02:00:00,15.02319356,0.976584468,6.410936853,0,6.384006475,0,0.190429109,0.190429109,0.190429109,0.150536175,0.034027213,0.105451096,0.390363957,0.083006918,
 10/30  03:00:00,17.92573507,0.925410826,7.863170556,0,7.836552415,0,0.233760468,0.233760468,0.233760468,0.100357484,0.022684813,0.090439573,0.385837998,0.069560489,
 10/30  04:00:00,18.59427333,0.924734082,8.190105839,0,8.163862381,0,0.243529788,0.243529788,0.243529788,0.100357484,0.022684813,0.081532515,0.380406848,0.073452634,
 10/30  05:00:00,20.06967696,0.982507871,8.869212485,0,8.843960378,0,0.263821282,0.263821282,0.263821282,0.100357484,0.022684813,0.093453154,0.366036928,0.113384209,
 10/30  06:00:00,21.62698444,1.244173084,9.458447002,0,9.430267679,0,0.281325447,0.281325447,0.281325447,0.108720608,0.024575212,0.108356723,0.408467793,0.289957302,
 10/30  07:00:00,21.33943614,1.827207525,8.914703756,0,8.882145319,0,0.264991642,0.264991642,0.264991642,0.225804389,0.051040819,0.171615043,0.471944367,0.619041266,
 10/30  08:00:00,17.54189673,2.294349189,6.679517328,0,6.64492155,0,0.198239223,0.198239223,0.198239223,0.459971801,0.103972045,0.262970903,0.501476249,0.707448966,
 10/30  09:00:00,12.33623981,2.094036675,4.31341039,0,4.284161658,0,0.127789499,0.127789499,0.127789499,0.409793033,0.09262966,0.334870699,0.423969202,0.682214581,
 10/30  10:00:00,7.847912482,1.717691223,2.461736916,0,2.43684388,0,0.072671085,0.072671085,0.072671085,0.200714943,0.045369627,0.406710563,0.360832075,0.608622929,
 10/30  11:00:00,4.486776344,1.560220456,0.941313143,0,0.915834664,0,0.027306504,0.027306504,0.027306504,0.158899325,0.03591762,0.423353376,0.369318248,0.522655383,
 10/30  12:00:00,3.142954971,1.674612692,0.025486285,0,0,0.159730583,0.038990672,0.198721256,0.038990672,0.158899325,0.03591762,0.442174469,0.369431397,0.446698624,
 10/30  13:00:00,4.557990735,2.07216017,0.02505696,0,0,0.544113629,0.127403683,0.671517312,0.127403683,0.158899325,0.03591762,0.432310149,0.363208204,0.387537561,
 10/30  14:00:00,5.639680056,2.37830281,0.025923416,0,0,0.844662504,0.194234886,1.03889739,0.194234886,0.158899325,0.03591762,0.392839479,0.37576774,0.353211256,
 10/30  15:00:00,6.50386467,2.621972855,0.02738312,0,0,1.077971625,0.247885629,1.325857254,0.247885629,0.158899325,0.03591762,0.363165015,0.396926598,0.318437043,
 10/30  16:00:00,6.791312,2.731563346,0.028905272,0,0,1.12705139,0.259171796,1.386223186,0.259171796,0.167262474,0.037808027,0.375164065,0.418990648,0.323344946,
 10/30  17:00:00,6.686005206,2.794875158,0.034189871,0,0,0.987960054,0.231329897,1.219289951,0.231329897,0.209078093,0.047260034,0.435099749,0.495592502,0.36578483,
 10/30  18:00:00,4.648572656,2.357175922,0.041535229,0,0,0.250504097,0.061148736,0.311652832,0.061148736,0.342888095,0.077506432,0.542946891,0.602065686,0.457345985,
 10/30  19:00:00,4.624992433,2.510175765,0.120378537,0,0.075283815,0,0.00224352,0.00224352,0.00224352,0.627234275,0.141780072,0.489747791,0.653661618,0.542738488,
 10/30  20:00:00,8.311980206,2.901871155,1.523358431,0,1.47681181,0,0.044024088,0.044024088,0.044024088,0.986848543,0.223067319,0.393243357,0.674707327,0.557210521,
 10/30  21:00:00,9.892695978,2.970949295,2.199840093,0,2.151693261,0,0.06416123,0.06416123,0.06416123,1.087206077,0.245752118,0.346868578,0.697902866,0.506288427,
 10/30  22:00:00,12.25147743,2.698109188,3.579475236,0,3.532452454,0,0.105353397,0.105353397,0.105353397,0.911580456,0.206053713,0.326136774,0.681609414,0.444605434,
 10/30  23:00:00,13.50674667,2.202364424,4.620317209,0,4.579625018,0,0.136596616,0.136596616,0.136596616,0.685776064,0.155012865,0.264015642,0.589845597,0.34834764,
